기사제목,작성일,URL,score,숫자단위_매칭수,통계출처_언급,변화표현_매칭수
한은 “체감 물가가 소비자물가보다 더 뛰어… 소비 위축시켜”,2025-06-19,https://www.chosun.com/economy/economy_general/2025/06/19/FI33P26UAFDJVPWRSHBEIUK3AQ,102,90,False,12
"BMW 코리아, 국내 수입차 최초로 SUV 판매량 1만대 넘겨",2025-05-21,https://www.chosun.com/economy/auto/2025/05/21/PEY2OI7ADJHBJHE7M4MAYNNFNE,102,100,False,2
"변속기에 모터 2개… 현대차, 새 하이브리드 기술 공개",2025-04-21,https://www.chosun.com/economy/auto/2025/04/21/GMM5LMFALJBLZGLGRXUSHN4OEY,102,96,False,6
"포스코홀딩스, 영업익 2조1740억… 38% 급감",2025-02-04,https://www.chosun.com/economy/industry-company/2025/02/04/ITFCNOZDERGDVEIZYM2XLXLCWA,102,66,False,36
"LG에너지솔루션, 전고체 전지 충전 속도 10배 높이는 기술 개발",2025-02-13,https://www.chosun.com/economy/industry-company/2025/02/13/3DK4JWVYSJFELMOHTD3HAFGDOA,102,97,False,5
올해 美 농산물 무역 장벽 언급 예년 수준...“소고기 수입·과일 검역 공식 요청 없어”,2025-04-01,https://www.chosun.com/economy/economy_general/2025/04/01/XNHNRYFGO5GMPN4SLJ2X45JVD4,102,96,False,6
"LG, 암 진단 AI 공개… 유전자 검사 2주서 1분으로",2025-07-10,https://www.chosun.com/economy/industry-company/2025/07/10/5ONPAAOPPBB6BNF4CWLQCJKQKQ,102,97,False,5
美서 전기차보다 잘 팔려… 세계 1위 SUV도 하이브리드만 나온다,2025-05-28,https://www.chosun.com/economy/auto/2025/05/28/THS6VGDUAZHE7IMX7QYBM66P6U,102,88,False,14
초단기 옵션 커버드콜 ETF에 돈 몰리지만… ‘제 살 깎아’ 분배금 줄 가능성도,2025-03-08,https://www.chosun.com/economy/money/2025/03/08/DSLFXQIARYIRPA6XKSGIGRDACM,102,54,False,48
기아 니로 하이브리드 ‘베스트 셀렉션’ 모델 출시,2025-05-02,https://www.chosun.com/economy/auto/2025/05/02/EPO6EKEFI5E7XLV2STQQCGJBYY,102,90,False,12
유료 구독 SPOTV NOW “무제한 시청”이라더니… 한국 선수 소속팀 경기만,2025-02-12,https://www.chosun.com/economy/economy_general/2025/02/12/FGCXRGLBQJF7ZE6NXU2NUWJ76A,102,99,True,0
50조 첨단전략산업 기금 신설… 반도체·배터리 등 지원,2025-03-06,https://www.chosun.com/economy/economy_general/2025/03/06/UDEEWXIYCZCO7A3B3CCPYEGSJA,101,101,False,0
李 “지금은 돈 쓸때” 추경 20조원 확정,2025-06-20,https://www.chosun.com/economy/economy_general/2025/06/20/26IM5AJ2EFEJPNOJ3YTHFJCT7E,101,93,True,5
"거래소, 공매도 중앙점검시스템 개발 완료… “6일 연계테스트 시작”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/AMEAD7FQ7HRRBMZKUK2KX7XG4Y,101,101,False,0
‘탄핵 인용’... 원·달러 환율 1436원 선까지 하락,2025-04-04,https://www.chosun.com/economy/economy_general/2025/04/04/MLLAVDJDGJGO7BH3KB3OL5AE4E,101,79,False,22
[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/2IZU7CNPP5ALSDTHVFZGFO3IHI,101,79,False,22
이복현 금감원장 “최상목 대행 지지” 느닷없는 발언,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/SCKPGO6FMNHGLFGO3NVVYCPU6U,101,99,False,2
"한화그룹 경영지원실장에 여승주, 한화생명 대표에 권혁웅·이경근",2025-06-21,https://www.chosun.com/economy/industry-company/2025/06/21/2WBUEYUYPJFJTNNSMOVHBSLY24,101,96,False,5
실적 나쁜 현대차 계열사들 ‘성과급 분쟁 중’,2025-01-17,https://www.chosun.com/economy/industry-company/2025/01/17/GGMOUEVDBRGDZEMDGI5R5WGLVY,101,96,False,5
"트럼프 “에너지 가격 낮춰, 다시 제조업 강국 만들겠다”",2025-01-22,https://www.chosun.com/economy/industry-company/2025/01/22/34EYMQN46ZHWTBPQ3OLBM2MDFQ,101,91,False,10
추경 논의 시사한 崔대행 “국회·정부 협의회 가동되면”,2025-01-21,https://www.chosun.com/economy/economy_general/2025/01/21/PVHJV74RCNBQRD3RRQOYO6OXQU,101,98,True,0
"하나금융, 사회혁신기업과 고용취약계층 ‘파워온 혁신기업 인턴십’ 시작",2025-05-18,https://www.chosun.com/economy/money/2025/05/18/GNYIXNZ3ZBU3UX2MXRLPE22PO4,101,95,False,6
“美 배당주 세금 폭탄?”… 섹션899 공포에 韓 배당주로 선회하는 개미들,2025-06-15,https://www.chosun.com/economy/money/2025/06/15/HA7CGVKVWMTI7QIDMRGBZDCDJ4,101,91,False,10
트럼프발 관세 전쟁에...틱톡 매각 협상도 좌초,2025-04-05,https://www.chosun.com/economy/int_economy/2025/04/05/U3A6AQS4KBGCTJRUYEZ72LSYW4,100,100,False,0
한국인의 ‘밥심' 어디로?…1인당 쌀 소비량 40년 연속 줄었다,2025-01-23,https://www.chosun.com/economy/economy_general/2025/01/23/PF3ATRZKI5GIPG5TH5RNOAPVGI,100,71,True,26
"[주간코인시황] 美 관세 유예 조짐에도… 비트코인, 옵션 만기 앞두고 상승세 ‘주춤’",2025-06-28,https://www.chosun.com/economy/money/2025/06/28/E5W24IQOFHCAKFRYUXGY5MQV3A,100,84,False,16
면세로 해외직구한 유니폼 되팔아서 ‘용돈벌이’한 대학생 적발,2025-06-09,https://www.chosun.com/economy/economy_general/2025/06/09/7ITBFPN4GJFI3GRAQOXPBGOWMI,100,100,False,0
2000만톤 넘겼다… 美원유 수입 역대 최대,2025-01-20,https://www.chosun.com/economy/industry-company/2025/01/20/7ZW4SFHX4JEOREMLIKUISOXJHM,100,89,False,11
"신생기업수 7년 만에 최저, 기업 신생률은 역대 최저..창업 생태계 활력 크게 둔화",2025-10-23,https://www.chosun.com/economy/economy_general/2025/10/23/KQLGD54VJNALZLYY36C2SH5AAU/,100,64,True,33
볼보 순수 전기 SUV ‘EX30′ 1분기 국내 출시,2025-01-31,https://www.chosun.com/economy/auto/2025/01/31/IRFXHQ5WEVHDXB5EIF5BQC3UTA,100,100,False,0
트럼프가 쏘아올린 관세 전쟁...최악 시나리오 때 한국 경제는,2025-02-02,https://www.chosun.com/economy/industry-company/2025/02/02/SMSS3IK545D3XOJTWMFZUVR2JM,100,89,False,11
트럼프 관세 부과 재확인에 뉴욕증시 하락 마감...엔비디아는 3%대 하락,2025-02-01,https://www.chosun.com/economy/int_economy/2025/02/01/OHOCOBRS3VHHRMID7TNVJ5XN5U,100,69,False,31
"상장사들, 자사주 직접 매입하지 왜 수수료 지급하며 신탁 맡길까... “꼼수 조심하세요”",2025-01-12,https://www.chosun.com/economy/money/2025/01/12/DFNBVQAJFWEGMBP25CPYNSWDCI,100,92,False,8
트럼프 “관세 정책으로 인한 경기 침체 우려 안해…미국 역사상 최고 경제 맞이할 것”,2025-05-03,https://www.chosun.com/economy/int_economy/2025/05/03/BYAC5CZTOZBDLOHWXTC5V3JGQA,100,88,False,12
"“올해 韓 경제성장률 1.6% 그칠 것”…경총, 경제학자 100명 대상 전망조사",2025-02-02,https://www.chosun.com/economy/industry-company/2025/02/02/ZH5TXDNSWRBQRC44L3H6AH2MZY,100,96,False,4
"‘인구 540만명’ 아일랜드, 미국의 무역 적자 2위국 오른 까닭은",2025-06-23,https://www.chosun.com/economy/economy_general/2025/06/23/IHNIQF7L5RDGRNCTPU3CP6D73A,100,80,False,20
5월 생산·투자 2달째 동반 감소... 소비도 3달째 반등 못해,2025-06-30,https://www.chosun.com/economy/economy_general/2025/06/30/2IZSHTWSWNEJ5FGXOMCGGEDVW4,100,52,True,45
"광업·제조업 생산 늘어난 경북과 울산, 실질 지역내총생산 증가율 1·2위, 대구와 세종은 꼴찌 수준",2025-06-26,https://www.chosun.com/economy/economy_general/2025/06/26/6JB2D4IQQZHCFKGAPHZLSUQ7OY,100,69,True,28
3월 청년 실업률 7.5%… 4년 만에 최대치 기록,2025-04-10,https://www.chosun.com/economy/economy_general/2025/04/10/6WLSW5D3JFC3XHV6BX4GAXERTU,100,79,True,18
"루비오 美국무, 베트남에 “무역 불균형을 해소하라”",2025-01-27,https://www.chosun.com/economy/industry-company/2025/01/27/KF5HFKZ7YZGWXEWY3THSYOAO44,100,98,False,2
1분기 미국산 농·축·수산물 수입 17년 만에 최대,2025-04-17,https://www.chosun.com/economy/economy_general/2025/04/17/INS4VBCL4ZDZNLKDGVKLX6T2WY,100,90,False,10
국세 31조 덜 걷혀… 2년 연속 대규모 ‘세수 펑크’,2025-02-11,https://www.chosun.com/economy/economy_general/2025/02/11/EP666GEIQNHRLLXRVM77AZUML4,99,75,True,21
"금감원, IFRS17 계도기간 종료...“연말 결산시 충실히 반영해야”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/AHCYQSBZ6DRCIZPXIE32AZ4CLU,99,99,False,0
"테슬라도 진출… ‘中 무풍지대’ 인도, 전기차 격전장 되나",2025-07-16,https://www.chosun.com/economy/auto/2025/07/16/OZIN7TSZGZDILKCJ6FQOGEHOYU,99,90,False,9
100세 시대 ‘노후지원 보험 5종 세트’로 대비… 사망보험금 생전에 쓴다,2025-01-28,https://www.chosun.com/economy/money/2025/01/28/HP2EOKBQXCTEEK2OD444RTUADE,99,95,False,4
삼성전자·현대차도 비트코인 투자 가능해진다,2025-02-14,https://www.chosun.com/economy/economy_general/2025/02/14/7Q7AZUHJQREU3CCJB4W77F5QMM,99,90,False,9
"속도 내는 티빙·웨이브 합병… 티빙 前 CFO, 웨이브에 파견",2025-01-17,https://www.chosun.com/economy/industry-company/2025/01/17/HHO75XBOCBFIXM7PZC2CG4M7UE,99,94,False,5
"美, 트럼프 관세 부메랑... 1분기 GDP 성장률 -0.3%",2025-04-30,https://www.chosun.com/economy/economy_general/2025/04/30/IHLL6GLF6VCRBHK424ULGPUN2A,99,69,False,30
핫한 한화그룹 제쳤다… 한 달 수익률 24% 찍은 포스코그룹 ETF,2025-03-16,https://www.chosun.com/economy/money/2025/03/16/AR4IKGLWASXFZVHWXATRLDPWKY,99,97,False,2
"첫 ‘국내 건조’ 럭셔리 크루즈, 오사카 엑스포 개막일에 출항",2025-04-10,https://www.chosun.com/economy/economy_general/2025/04/10/4MTGDYAKKJBJTC3G7ZQKU65EAQ,99,93,False,6
“이러니 미장 가지”…서학개미 10명 중 7명 웃을 때 국장은?,2025-01-23,https://www.chosun.com/economy/economy_general/2025/01/23/QS5JCVWTPBCADBJXJTJQJD6PJ4,99,99,False,0
최상목 권한대행에 멍석 깔아주는 이창용 ‘광폭 행보’,2025-01-24,https://www.chosun.com/economy/economy_general/2025/01/24/FYIM24GOPJASREZSFDUSMHRNTM,99,99,False,0
"개인 전문투자자 등록, 5년 새 7.6배 증가… “투자 전략은 분산투자 중심”",2025-06-22,https://www.chosun.com/economy/money/2025/06/22/FYWOWFVBNFB3LJ4MHL6CM5VE5U,99,86,False,13
주택연금으로 사업자 대출 갚고 재건축 분담금 납부한다,2025-01-27,https://www.chosun.com/economy/money/2025/01/27/73LWRPL6CJHJ6ZL7J72YYB6UDI,99,97,False,2
"“코스피 반등 이끌까”… 돌아온 외국인, 새해 들어 1.5조원 순매수",2025-01-12,https://www.chosun.com/economy/money/2025/01/12/4EFI23OFAI6EDCAEM5APO6G45Y,99,87,False,12
현대차·제네시스 구독 서비스 합쳤다,2025-01-22,https://www.chosun.com/economy/auto/2025/01/22/FQZDRHMLVBBD5G2ZWVNEBVVH6I,99,99,False,0
1분기 나라살림 적자 61조… 역대 2위 수준,2025-05-16,https://www.chosun.com/economy/economy_general/2025/05/16/UA3GM2BULJCI7NGJWXOISOVFXA,99,74,True,22
"트럼프, 푸틴과 회담 앞두고… 對러시아 에너지 제재 완화 검토",2025-03-10,https://www.chosun.com/economy/industry-company/2025/03/10/CROFVMYHJBBAFBZFDORNIZFVZA,99,93,False,6
현대차그룹 美 충돌평가서 2년 연속 글로벌 최우수,2025-06-16,https://www.chosun.com/economy/auto/2025/06/16/NFLIVQIXINDGHHM74AHKNWR4W4,99,99,False,0
"주머니 얇은 2030, 車 안 산다",2025-07-08,https://www.chosun.com/economy/auto/2025/07/08/JE2VR3Z2NBD4XLYINBUFAVK2BM,99,95,False,4
"“예금자 보호 1억 시대 ‘머니 무브’ 대비”… 금융위, 상시점검 TF 꾸린다",2025-05-11,https://www.chosun.com/economy/money/2025/05/11/DUGEGQDVRB42OVJYW557F5XT3Y,98,94,False,4
K뷰티 달바 등 4곳 내주 증시 입성… 전선 제조 키스트론 청약,2025-05-18,https://www.chosun.com/economy/money/2025/05/18/IMTVMDB47C6R4VB2232E3YBH4A,98,88,False,10
롯데 신격호 5주기 추모식 “도전 정신·경영 철학 되새겨”,2025-01-18,https://www.chosun.com/economy/industry-company/2025/01/18/2H5XIJXLOFDLPOI6NKAF3V5E4E,98,98,False,0
‘스벅 결제 혜택’ 지고 ‘올영 적립·할인’ 뜬다,2025-07-01,https://www.chosun.com/economy/economy_general/2025/07/01/HQIYCHHD6REMDGT7DS55DZCE7U,98,98,False,0
신발보다 성수를 좋아해… 마스턴운용 손잡고 성수동 부동산 개발하는 무신사,2025-06-29,https://www.chosun.com/economy/money/2025/06/29/5RDIPBETBVPR26GOWGFE4RD5WI,98,98,False,0
의학·약학 최고 권위 ‘임성기賞’ 시상식,2025-03-21,https://www.chosun.com/economy/economy_general/2025/03/21/3NCAPSOXFBBBRMQ5FPXUAID5KQ,98,92,False,6
美 금리 안 내린대도… 각국 “경기 방어 우선” 속속 인하,2025-02-19,https://www.chosun.com/economy/economy_general/2025/02/19/EG54RI24PVA6PPINNPFJCXTYMM,98,79,False,19
삼부토건 전·현 경영진 주가조작 혐의 검찰 고발,2025-04-24,https://www.chosun.com/economy/economy_general/2025/04/24/WKS6JSSXCNE55N4GRUKIHD3UW4,98,92,False,6
"‘쾅’ 들이받고도 또 질주… 中 샤오미 전기차, 16대 연쇄 추돌사고",2025-06-12,https://www.chosun.com/economy/auto/2025/06/12/EXMA6UIINVCNXAERAJYM5KIISA,98,98,False,0
"이복현 “국힘, 상법개정안 반대하면 대선 승리 어려워”",2025-04-27,https://www.chosun.com/economy/economy_general/2025/04/27/SZXYSNPWMJCOLIX6MFIINDGREQ,98,92,False,6
"해수부, 부산 이전 청사 위치 확정...부산진역 인근 IM빌딩·협성타워",2025-07-10,https://www.chosun.com/economy/economy_general/2025/07/10/DXVMMBQW2VE4PONHEB4XD3BNNM,98,98,False,0
"양종희 KB금융 회장 “AI 대전환 시대, 위기이자 기회”",2025-07-13,https://www.chosun.com/economy/money/2025/07/13/CXSR7LOEIZDKCVJSEPOL3O7TDQ,98,93,False,5
AI분야 구직 장애인과 기업 연결해드려요,2025-01-16,https://www.chosun.com/economy/economy_general/2025/01/16/K2ODJI5UKZDOBHGI7PD4URUJJE,98,98,False,0
한화 이글스 선수단에게 김승연 회장 ‘깜짝 선물’,2025-07-11,https://www.chosun.com/economy/industry-company/2025/07/11/FBY75TDDZFAC3BCHLYGUFY6FSA,98,93,False,5
권오갑 “실적에만 편승… 위기 간과한 건 아닌가”,2025-07-04,https://www.chosun.com/economy/industry-company/2025/07/04/3BWXFQVUPVAY5IQVJIPHXPB2NI,98,88,False,10
한 번 충전에 217km 주행… 현대차 ’2025 포터Ⅱ' 출시,2025-03-13,https://www.chosun.com/economy/auto/2025/03/13/R62S2DCFXVA3HEA6LKONGD5WFE,98,96,False,2
"美, 민감국가서 한국 제외하나… “조속한 해결 위해 협력”",2025-03-22,https://www.chosun.com/economy/industry-company/2025/03/22/LRZEYONGS5EE7ON63DYCZUSYN4,98,98,False,0
"崔대행 “강남3구 부동산값 상승폭 확대 조짐…철저 모니터링""",2025-02-28,https://www.chosun.com/economy/economy_general/2025/02/28/5F4NBWA5KBF7DF7IUAGSHYXLS4,98,88,True,7
SKT 이탈 고객 1주 새 20만명… 5일부터 신규 가입 중지,2025-05-05,https://www.chosun.com/economy/industry-company/2025/05/05/SKOIYMB2RJECTA24UFTG36CIWE,98,82,False,16
월마트 넘은 아마존… 분기 매출 美 1위로,2025-02-22,https://www.chosun.com/economy/industry-company/2025/02/22/4P5PE5LQIVGJBGZ6O76KPUYV4Q,98,90,False,8
부산서 가구 박람회… 집 분위기 바꿔볼까,2025-04-18,https://www.chosun.com/economy/economy_general/2025/04/18/OIX3Q6BSINHBPCDZG6VZULL4UM,98,92,False,6
"한화, 아워홈 지분 인수 내달 계약 체결하기로",2025-01-25,https://www.chosun.com/economy/industry-company/2025/01/25/PE2Q5I3ITJFBZHASZH3JVDRASQ,97,97,False,0
"‘갈아탄’ 전세대출, 이제 年 400만원까지 소득공제",2025-01-17,https://www.chosun.com/economy/economy_general/2025/01/17/5JJZSYYM6JBVNFB4WMX4GF27WE,97,86,False,11
"금감원, 보험사기 예방 대국민 캠페인",2025-07-06,https://www.chosun.com/economy/money/2025/07/06/4XNP3GWTE6OEYUQBIBZDAEF5YE,97,92,False,5
"기아, 내일부터 EV4 계약 시작...기아 첫 전기차 세단",2025-03-10,https://www.chosun.com/economy/auto/2025/03/10/ZI6KKCH2VVDD3CAB3RKNT5K7LY,97,97,False,0
"진옥동 회장, 중앙아시아 방문… “지속성장 기반 만들 것”",2025-04-13,https://www.chosun.com/economy/money/2025/04/13/7OM56YFTED7GKRDLK3DH2RBRGI,97,97,False,0
"농협, 영남권 산불 피해 극복 성금 41억 기부",2025-05-23,https://www.chosun.com/economy/economy_general/2025/05/23/RLTHWBJMPVG6XFYYFSZCBPC4CQ,97,97,False,0
변화하는 현대차 DNA… 이번엔 前 美하원 의원 영입,2025-04-16,https://www.chosun.com/economy/auto/2025/04/16/TC5AE2SEYRC3BLU6BBZVXRKSWY,97,91,False,6
“호텔 경제론 ‘돈의 순환’은 현실과 너무 동떨어진다”,2025-05-20,https://www.chosun.com/economy/economy_general/2025/05/20/WAZQRVWJ7FE5DCHY3PBMUPC774,97,88,False,9
올들어 테슬라 모델Y 제치고 전기차 1위한 차,2025-03-23,https://www.chosun.com/economy/auto/2025/03/23/A3HBUGDAFBDTLPEMARQLDVZ6UE,97,87,False,10
전기차 배터리에 불 나면 발화점 찾아서 자동 진화,2025-04-15,https://www.chosun.com/economy/auto/2025/04/15/LDSME24U6NHMLCBTRYNHSWWPLA,97,97,False,0
"완성차 5사 3월 판매 내수 늘고, 수출 줄어",2025-04-02,https://www.chosun.com/economy/auto/2025/04/02/WGSJKEACLREGNPQWEDWLXBGH2Y,97,70,False,27
[모닝] 보험 설계사 ‘먹튀’ 차단,2025-06-02,https://www.chosun.com/economy/economy_general/2025/06/02/5JNFGGVS5REUXL2DM5ZPLQ7R6A,97,92,False,5
"금융당국, 홈플러스 사태 이번주 초 검찰 이첩…검찰 수사 본격화",2025-04-20,https://www.chosun.com/economy/money/2025/04/20/3SM6BEWCNVPZZML6E2S5N234S4,97,91,False,6
"어느덧 한 돈에 54만원 “금(金), 이렇게 사면 돈 번다”",2025-01-26,https://www.chosun.com/economy/money/2025/01/26/CGPM6BYVFVBM5J6FIFQKL54AHM,96,86,False,10
"女 대졸 이상 비율, 80년대생부터 男 앞서",2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/FV56ZTW6QJB45D7N322ZPHFHYU,96,78,True,15
전기차 보조금 한 달 빨리 결정됐더니... 2월 완성차 5사 내수 늘었다,2025-03-04,https://www.chosun.com/economy/auto/2025/03/04/K5RBLU6XRRGMDCVYPVPCHI5UO4,96,72,False,24
원 달러 환율 이틀만에 다시 1400원대로,2025-05-09,https://www.chosun.com/economy/economy_general/2025/05/09/R5BOJUO4XNDYDBVITSCE7FSE6U,96,88,False,8
"글로벌 투자, 中으로 유턴… 트럼프가 때릴수록 강해졌다",2025-03-08,https://www.chosun.com/economy/money/2025/03/08/ABI2WTTZHFF3TB55ZB2TPWJ2PQ,96,74,False,22
"통합 대한항공, 인천공항에 최고급 호텔형 라운지 조성",2025-03-18,https://www.chosun.com/economy/industry-company/2025/03/18/2GG7LLGSJBFZPC7AC5SUYW3ZQU,96,96,False,0
“산후조리원 현금 할인으로 탈세… 그 돈으로 명품 쇼핑”,2025-02-12,https://www.chosun.com/economy/economy_general/2025/02/12/3RYDQTXLGJCGJGU6ADTYKM33QE,96,94,False,2
"은행권, 기준금리 인하에 예·적금 금리 줄줄이 내려",2025-06-04,https://www.chosun.com/economy/economy_general/2025/06/04/VL7TIOFOKVDHJLDXB2F6ITHBUQ,96,96,False,0
日 잡화점 돈키호테 팝업스토어… 30분 만에 1200명 몰려,2025-07-09,https://www.chosun.com/economy/market_trend/2025/07/09/PMH3UWHTE5EGRA5BPRQDBYRRHA,96,96,False,0
체납자 전처 집에선 현금 다발... 등산배낭에선 금괴뭉치 ‘우수수’,2025-06-10,https://www.chosun.com/economy/economy_general/2025/06/10/YV24ZOQ2CFAYFDWG4KAMAMBXVA,96,96,False,0
"중국인 단체관광객 ‘한시 비자 면제’, 3분기부터 시행",2025-03-20,https://www.chosun.com/economy/economy_general/2025/03/20/AZPLIUFAZFHGBBUPHM3WVGUHQA,96,96,False,0
