claim_id,claim_measurement_id,indicator,metric_domain,industry_or_item,value,unit,raw_unit,unit_dimension,semantic_type,entity_type,value_type,direction,measurement_role,measurement_usage,period,prd_se,change_base,comparison_period,candidate_rank,candidate_score,candidate_runner_up_score,candidate_status,candidate_status_code,candidate_status_reason,candidate_hits,retrieval_backend,lexical_score,lexical_eligible,semantic_score,reranker_score,fusion_score,org_id,tbl_id,tbl_name,stat_id,category_path,meta_candidates,selected_itm_id,selected_itm_name,selected_itm_unit,selected_itm_score,selected_obj_l1_axis_id,selected_obj_l1_axis_name,selected_obj_l1,selected_obj_l1_name,selected_obj_l1_score,selected_code_status,mapping_type,unit_compatibility_reason,claim_text
A0006-C018,A0006-C018-m5,수출 증가율,무역,-,6.6,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202412,M,전년동월,202312,1,404,100,READY,READY,통계표·ITEM·OBJ·단위 의미 확정,"품목별,수출액,수출,수입,무역",lexical,404.0,Y,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:총액[13102112831A.A]/item=N/score=30 | 항목:수출액[13103112831T1]/item=Y/score=30 | 품목별:기타 우표 또는 수입인지우편요금 별납증지우편엽서[13102112831A.89649]/item=N/score=26 | 품목별:기타(우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  )[13102112831A.89640]/item=N/score=26 | 품목별:우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  [13102112831A.8964]/item=N/score=26 | 품목별:우표수입인지 또는 이와 유사한 물품  (우리나라에서 통용 또는 발행된 것  으로서 사[13102112831A.89283]/item=N/score=26 | 품목별:711.1항 또는 812.1항의 보일러용 부속  기기[13102112831A.71121]/item=N/score=20 | 품목별:711.1항 또는 812.1항의 보일러용 부속기기와 증기원동기용의 응축¿[13102112831A.7112]/item=N/score=20,13103112831T1,수출액,천달러,150,13101112831A,품목별,13102112831A.A,총액,57,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m5,수출 증가율,무역,-,6.6,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202412,M,전년동월,202312,2,100,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입,국가별,무역",lexical,100.0,Y,,,,360,DT_1R11006_FRM101,"국가별 수출액, 수입액",1976045,SITC에의한무역통계,항목:수출액[13103103829T1]/item=Y/score=30 | 항목:수입액[13103103829T2]/item=Y/score=8 | 국가별:E.U.[13102103829E.EU]/item=N/score=6 | 국가별:가나[13102103829E.GH]/item=N/score=6 | 국가별:가봉[13102103829E.GA]/item=N/score=6 | 국가별:가이아나[13102103829E.GY]/item=N/score=6 | 국가별:감비아[13102103829E.GM]/item=N/score=6 | 국가별:건지[13102103829E.GG]/item=N/score=6,13103103829T1,수출액,천달러,150,13101103829E,국가별,13102103829E.00,계,7,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m5,수출 증가율,무역,-,6.6,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202412,M,전년동월,202312,3,96,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출액,수출",lexical,96.0,Y,,,,466,DT_446001_A027,쌀가루 생산판매 현황 : 품목별 수출액 - 총계,2024007,쌀가공식품제조업실태조사 > 쌀가공식품제조업,사업체특성별:주 생산 품목별(소분류)[A02]/item=N/score=18,,,,,A,사업체특성별,A02,주 생산 품목별(소분류),32,itm/obj 후보 선택,,,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m5,수출 증가율,무역,-,6.6,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202412,M,전년동월,202312,4,88,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",lexical,88.0,Y,,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,품목별:가구 [A93]/item=N/score=18 | 품목별:가죽류 [A41]/item=N/score=18 | 품목별:가죽제품 [A42]/item=N/score=18 | 품목별:견직물[A50]/item=N/score=18 | 품목별:고무제품 [A40]/item=N/score=18 | 품목별:곡물 [A10]/item=N/score=18 | 품목별:곡물조제품[A19]/item=N/score=18 | 품목별:공구[A81]/item=N/score=18,T002,교역액,백만달러,0,A001,품목별,A93,가구 ,32,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C018,A0006-C018-m5,수출 증가율,무역,-,6.6,%,%,rate,rate_change,unspecified,증감률,증가,증감률,KOSIS_VALUE,202412,M,전년동월,202312,5,88,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입",lexical,88.0,Y,,,,145,DT_145011_A006,화장품 수입 및 수출액 현황,2017087,화장품산업현황 > 화장품 수출입 현황,항목:수출액[T002]/item=Y/score=30 | 항목:수입액[T001]/item=Y/score=8,,,,,13999000,가상분류,DATA,데이터,2,itm/obj 후보 선택,,,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다."
A0006-C019,A0006-C019-m1,수출액 증감률,무역,반도체,31.5,%,%,rate,rate_change,item,증감률,증가,증감률,KOSIS_VALUE,202412,M,전년동월,202312,1,484,168,REVIEW,CODESET_REQUIRED,반도체 집계용 OBJ 코드셋이 필요함,"수출액,품목별,수출,수입,무역",lexical,484.0,Y,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:감광성 반도체 디바이스 및 발광다이오드 [13102112831A.77637]/item=N/score=60 | 품목별:다이오드트랜지스터 기타 이와 유사한 반도체 디바이스[13102112831A.7763]/item=N/score=60 | 품목별:기타 전자집적회로와 초소형 조립회로 [13102112831A.77649]/item=N/score=54 | 품목별:전자집적회로와 초소향 조립회로[13102112831A.7764]/item=N/score=54 | 품목별:776.81항의 압전기 결정소자 및 776.3항의  디바이스의 부분품[13102112831A.77688]/item=N/score=42 | 품목별:다이리스터 다이액과 트라이액(감광성 디  바이스 제외)[13102112831A.77635]/item=N/score=42 | 품목별:달리 명시되지 않은 액정 디바이스레이저 기기[13102112831A.8719]/item=N/score=42 | 품목별: 불이나 웨이퍼 반도체 장비 또는 집적회로 평면판표시장치 제조를 위한 기계 및 기구[13102112831A.72821]/item=N/score=36,13103112831T1,수출액,천달러,140,13101112831A,품목별,13102112831A.77649,기타 전자집적회로와 초소형 조립회로 ,267,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.
A0006-C019,A0006-C019-m1,수출액 증감률,무역,반도체,31.5,%,%,rate,rate_change,item,증감률,증가,증감률,KOSIS_VALUE,202412,M,전년동월,202312,2,168,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",lexical,168.0,Y,,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,품목별:가구 [A93]/item=N/score=18 | 품목별:가죽류 [A41]/item=N/score=18 | 품목별:가죽제품 [A42]/item=N/score=18 | 품목별:견직물[A50]/item=N/score=18 | 품목별:고무제품 [A40]/item=N/score=18 | 품목별:곡물 [A10]/item=N/score=18 | 품목별:곡물조제품[A19]/item=N/score=18 | 품목별:공구[A81]/item=N/score=18,T002,교역액,백만달러,0,A001,품목별,A93,가구 ,17,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.
A0006-C019,A0006-C019-m1,수출액 증감률,무역,반도체,31.5,%,%,rate,rate_change,item,증감률,증가,증감률,KOSIS_VALUE,202412,M,전년동월,202312,3,152,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",lexical,152.0,Y,,,,434,DT_434_STBL_1028692,게임기기 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,품목별:게임기기[131021274021.001]/item=N/score=18 | 품목별:비디오 게임용구[131021274021.002]/item=N/score=18 | 품목별:전자식 게임용구[131021274021.003]/item=N/score=18 | 통계분류:무역수지[131021274022.003]/item=N/score=12 | 통계분류:수출[131021274022.001]/item=N/score=12 | 통계분류:수입[131021274022.002]/item=N/score=8,,,,,131011274021,품목별,131021274021.001,게임기기,17,itm/obj 후보 선택,,,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.
A0006-C019,A0006-C019-m1,수출액 증감률,무역,반도체,31.5,%,%,rate,rate_change,item,증감률,증가,증감률,KOSIS_VALUE,202412,M,전년동월,202312,4,152,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",lexical,152.0,Y,,,,434,DT_434_STBL_1028682,공예품 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,품목별:공예품[131021273861.001]/item=N/score=18 | 품목별:기타공예품[131021273861.009]/item=N/score=18 | 품목별:도자공예품[131021273861.002]/item=N/score=18 | 품목별:목공예품[131021273861.003]/item=N/score=18 | 품목별:수산공예품[131021273861.004]/item=N/score=18 | 품목별:유리공예품[131021273861.005]/item=N/score=18 | 품목별:장신구(액세서리)[131021273861.006]/item=N/score=18 | 품목별:조화[131021273861.007]/item=N/score=18,,,,,131011273861,품목별,131021273861.001,공예품,17,itm/obj 후보 선택,,,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.
A0006-C019,A0006-C019-m1,수출액 증감률,무역,반도체,31.5,%,%,rate,rate_change,item,증감률,증가,증감률,KOSIS_VALUE,202412,M,전년동월,202312,5,152,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",lexical,152.0,Y,,,,434,DT_434_STBL_1028678,레저용품 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,품목별:낚시용품[131021274031.002]/item=N/score=18 | 품목별:등산화[131021274031.003]/item=N/score=18 | 품목별:레저[131021274031.001]/item=N/score=18 | 품목별:레저/수렵사격용품[131021274031.004]/item=N/score=18 | 품목별:자전거[131021274031.005]/item=N/score=18 | 품목별:캠핑용품[131021274031.006]/item=N/score=18 | 통계분류:무역수지[131021274032.003]/item=N/score=12 | 통계분류:수출[131021274032.001]/item=N/score=12,,,,,131011274031,품목별,131021274031.002,낚시용품,17,itm/obj 후보 선택,,,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.
A0006-C019,A0006-C019-m2,수출액,무역,반도체,14500000000,달러,달러,currency,amount,item,수준값,증가,현재값,KOSIS_VALUE,202412,M,전년동월,,1,484,168,REVIEW,CODESET_REQUIRED,반도체 집계용 OBJ 코드셋이 필요함,"수출액,품목별,수출,수입,무역",lexical,484.0,Y,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:감광성 반도체 디바이스 및 발광다이오드 [13102112831A.77637]/item=N/score=60 | 품목별:다이오드트랜지스터 기타 이와 유사한 반도체 디바이스[13102112831A.7763]/item=N/score=60 | 품목별:기타 전자집적회로와 초소형 조립회로 [13102112831A.77649]/item=N/score=54 | 품목별:전자집적회로와 초소향 조립회로[13102112831A.7764]/item=N/score=54 | 품목별:776.81항의 압전기 결정소자 및 776.3항의  디바이스의 부분품[13102112831A.77688]/item=N/score=42 | 품목별:다이리스터 다이액과 트라이액(감광성 디  바이스 제외)[13102112831A.77635]/item=N/score=42 | 품목별:달리 명시되지 않은 액정 디바이스레이저 기기[13102112831A.8719]/item=N/score=42 | 품목별: 불이나 웨이퍼 반도체 장비 또는 집적회로 평면판표시장치 제조를 위한 기계 및 기구[13102112831A.72821]/item=N/score=36,13103112831T1,수출액,천달러,140,13101112831A,품목별,13102112831A.77649,기타 전자집적회로와 초소형 조립회로 ,267,itm/obj 후보 선택,direct,,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.
A0006-C019,A0006-C019-m2,수출액,무역,반도체,14500000000,달러,달러,currency,amount,item,수준값,증가,현재값,KOSIS_VALUE,202412,M,전년동월,,2,168,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",lexical,168.0,Y,,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,품목별:가구 [A93]/item=N/score=18 | 품목별:가죽류 [A41]/item=N/score=18 | 품목별:가죽제품 [A42]/item=N/score=18 | 품목별:견직물[A50]/item=N/score=18 | 품목별:고무제품 [A40]/item=N/score=18 | 품목별:곡물 [A10]/item=N/score=18 | 품목별:곡물조제품[A19]/item=N/score=18 | 품목별:공구[A81]/item=N/score=18,T002,교역액,백만달러,30,A001,품목별,A93,가구 ,17,itm/obj 후보 선택,direct,,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.
A0006-C019,A0006-C019-m2,수출액,무역,반도체,14500000000,달러,달러,currency,amount,item,수준값,증가,현재값,KOSIS_VALUE,202412,M,전년동월,,3,152,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",lexical,152.0,Y,,,,434,DT_434_STBL_1028692,게임기기 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,품목별:게임기기[131021274021.001]/item=N/score=18 | 품목별:비디오 게임용구[131021274021.002]/item=N/score=18 | 품목별:전자식 게임용구[131021274021.003]/item=N/score=18 | 통계분류:무역수지[131021274022.003]/item=N/score=12 | 통계분류:수출[131021274022.001]/item=N/score=12 | 통계분류:수입[131021274022.002]/item=N/score=8,,,,,131011274021,품목별,131021274021.001,게임기기,17,itm/obj 후보 선택,,,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.
A0006-C019,A0006-C019-m2,수출액,무역,반도체,14500000000,달러,달러,currency,amount,item,수준값,증가,현재값,KOSIS_VALUE,202412,M,전년동월,,4,152,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",lexical,152.0,Y,,,,434,DT_434_STBL_1028682,공예품 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,품목별:공예품[131021273861.001]/item=N/score=18 | 품목별:기타공예품[131021273861.009]/item=N/score=18 | 품목별:도자공예품[131021273861.002]/item=N/score=18 | 품목별:목공예품[131021273861.003]/item=N/score=18 | 품목별:수산공예품[131021273861.004]/item=N/score=18 | 품목별:유리공예품[131021273861.005]/item=N/score=18 | 품목별:장신구(액세서리)[131021273861.006]/item=N/score=18 | 품목별:조화[131021273861.007]/item=N/score=18,,,,,131011273861,품목별,131021273861.001,공예품,17,itm/obj 후보 선택,,,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.
A0006-C019,A0006-C019-m2,수출액,무역,반도체,14500000000,달러,달러,currency,amount,item,수준값,증가,현재값,KOSIS_VALUE,202412,M,전년동월,,5,152,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",lexical,152.0,Y,,,,434,DT_434_STBL_1028678,레저용품 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,품목별:낚시용품[131021274031.002]/item=N/score=18 | 품목별:등산화[131021274031.003]/item=N/score=18 | 품목별:레저[131021274031.001]/item=N/score=18 | 품목별:레저/수렵사격용품[131021274031.004]/item=N/score=18 | 품목별:자전거[131021274031.005]/item=N/score=18 | 품목별:캠핑용품[131021274031.006]/item=N/score=18 | 통계분류:무역수지[131021274032.003]/item=N/score=12 | 통계분류:수출[131021274032.001]/item=N/score=12,,,,,131011274031,품목별,131021274031.002,낚시용품,17,itm/obj 후보 선택,,,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.
A0009-C001,A0009-C001-m1,국제선 여객 수,무역,-,47200000,명,명,person_count,count,person,수준값,-,현재값,KOSIS_VALUE,202301,M,전년,,1,320,288,READY,READY,통계표·ITEM·OBJ·단위 의미 확정,"국제선,항공",lexical,320.0,Y,,,,381,DT_920005_B005,국제선 지역별 통계,2005006,항공통계,항목:여객[T002]/item=Y/score=12,T002,여객,명,40,B,도착출발별,B01,계,7,itm/obj 후보 선택,direct,,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.
A0009-C001,A0009-C001-m1,국제선 여객 수,무역,-,47200000,명,명,person_count,count,person,수준값,-,현재값,KOSIS_VALUE,202301,M,전년,,2,288,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"여객,교통",lexical,288.0,Y,,,,116,DT_MLTM_5376,국내·국제여객 연도별 수송수단별,1975011,교통부문수송실적보고,구분(2):항공(인)[13102890143B.0006]/item=N/score=4 | 구분(2):항공(인-키로)[13102890143B.0012]/item=N/score=4,,,,,13101890143A,구분(1),13102890143A.0001,국내,2,itm/obj 후보 선택,,,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.
A0009-C001,A0009-C001-m1,국제선 여객 수,무역,-,47200000,명,명,person_count,count,person,수준값,-,현재값,KOSIS_VALUE,202301,M,전년,,3,288,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"여객,교통",lexical,288.0,Y,,,,116,DT_MLTM_1048,국내·국제여객 월별 수송수단별,1975011,교통부문수송실적보고,구분2:항공(인)[13102871070B.0006]/item=N/score=4 | 구분2:항공(인-키로)[13102871070B.0012]/item=N/score=4,,,,,13101871070A,구분1,13102871070A.0001,국내,2,itm/obj 후보 선택,,,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.
A0009-C001,A0009-C001-m1,국제선 여객 수,무역,-,47200000,명,명,person_count,count,person,수준값,-,현재값,KOSIS_VALUE,202301,M,전년,,4,288,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"여객,교통",lexical,288.0,Y,,,,116,DT_MLTM_1050,국내·국제여객총괄,1975011,교통부문수송실적보고,수단별:항공[13102871071A.0006]/item=N/score=4,,,,,13101871071A,수단별,13102871071A.0004,공로,2,itm/obj 후보 선택,,,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.
A0009-C001,A0009-C001-m1,국제선 여객 수,무역,-,47200000,명,명,person_count,count,person,수준값,-,현재값,KOSIS_VALUE,202301,M,전년,,5,272,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,항공,lexical,272.0,Y,,,,381,DT_920005_B008,항공사별 통계,2005006,항공통계,항목:여객[T002]/item=Y/score=12 | 항공사별:아시아나항공[A03]/item=N/score=10 | 항공사별:대한항공[A02]/item=N/score=8 | 항공사별:에어로케이[A13]/item=N/score=4 | 항공사별:에어부산[A07]/item=N/score=4 | 항공사별:에어서울[A09]/item=N/score=4 | 항공사별:에어제타[A10]/item=N/score=4 | 항공사별:에어프레미아[A14]/item=N/score=4,T002,여객,명,40,B,도착출발별,B01,계,7,itm/obj 후보 선택,direct,,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.
A0009-C001,A0009-C001-m2,LCC 이용객 수,무역,저비용항공사,24190000,명,명,person_count,count,person,수준값,-,현재값,KOSIS_VALUE,202301,M,전년,,1,480,278,REVIEW,CODESET_REQUIRED,LCC 항공사 묶음 OBJ 코드셋이 필요함,,lexical,480.0,Y,,,,381,DT_920005_B008,항공사별 통계,2005006,항공통계,항목:여객[T002]/item=Y/score=8 | 항공사별:아시아나항공[A03]/item=N/score=6 | 항공사별:대한항공[A02]/item=N/score=4,T002,여객,명,30,B,도착출발별,B01,계,7,itm/obj 후보 선택,direct,,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.
A0009-C001,A0009-C001-m2,LCC 이용객 수,무역,저비용항공사,24190000,명,명,person_count,count,person,수준값,-,현재값,KOSIS_VALUE,202301,M,전년,,2,278,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,국제선,lexical,278.0,Y,,,,381,DT_920005_B005,국제선 지역별 통계,2005006,항공통계,항목:여객[T002]/item=Y/score=8,T002,여객,명,30,B,도착출발별,B01,계,7,itm/obj 후보 선택,direct,,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.
A0009-C001,A0009-C001-m2,LCC 이용객 수,무역,저비용항공사,24190000,명,명,person_count,count,person,수준값,-,현재값,KOSIS_VALUE,202301,M,전년,,3,276,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,여객,lexical,276.0,Y,,,,116,DT_MLTM_5376,국내·국제여객 연도별 수송수단별,1975011,교통부문수송실적보고,meta_index 없음 또는 코드명 매칭 없음,,,,,13101890143A,구분(1),13102890143A.0001,국내,2,itm/obj 후보 선택,,,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.
A0009-C001,A0009-C001-m2,LCC 이용객 수,무역,저비용항공사,24190000,명,명,person_count,count,person,수준값,-,현재값,KOSIS_VALUE,202301,M,전년,,4,276,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,여객,lexical,276.0,Y,,,,116,DT_MLTM_1048,국내·국제여객 월별 수송수단별,1975011,교통부문수송실적보고,meta_index 없음 또는 코드명 매칭 없음,,,,,13101871070A,구분1,13102871070A.0001,국내,2,itm/obj 후보 선택,,,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.
A0009-C001,A0009-C001-m2,LCC 이용객 수,무역,저비용항공사,24190000,명,명,person_count,count,person,수준값,-,현재값,KOSIS_VALUE,202301,M,전년,,5,276,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,여객,lexical,276.0,Y,,,,116,DT_MLTM_1050,국내·국제여객총괄,1975011,교통부문수송실적보고,meta_index 없음 또는 코드명 매칭 없음,,,,,13101871071A,수단별,13102871071A.0004,공로,2,itm/obj 후보 선택,,,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.
A0009-C001,A0009-C001-m3,대형항공사 이용객 수,무역,"대한항공, 아시아나항공",23000000,명,명,person_count,count,person,수준값,-,현재값,KOSIS_VALUE,202301,M,전년,,1,492,288,REVIEW,CODESET_REQUIRED,대형 항공사 묶음 OBJ 코드셋이 필요함,항공,lexical,492.0,Y,,,,381,DT_920005_B008,항공사별 통계,2005006,항공통계,항공사별:아시아나항공[A03]/item=N/score=40 | 항공사별:대한항공[A02]/item=N/score=28 | 항목:여객[T002]/item=Y/score=12 | 항공사별:에어로케이[A13]/item=N/score=4 | 항공사별:에어부산[A07]/item=N/score=4 | 항공사별:에어서울[A09]/item=N/score=4 | 항공사별:에어제타[A10]/item=N/score=4 | 항공사별:에어프레미아[A14]/item=N/score=4,T002,여객,명,30,A,항공사별,A03,아시아나항공,32,itm/obj 후보 선택,direct,,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.
A0009-C001,A0009-C001-m3,대형항공사 이용객 수,무역,"대한항공, 아시아나항공",23000000,명,명,person_count,count,person,수준값,-,현재값,KOSIS_VALUE,202301,M,전년,,2,288,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"여객,교통",lexical,288.0,Y,,,,116,DT_MLTM_5376,국내·국제여객 연도별 수송수단별,1975011,교통부문수송실적보고,구분(2):항공(인)[13102890143B.0006]/item=N/score=4 | 구분(2):항공(인-키로)[13102890143B.0012]/item=N/score=4,,,,,13101890143A,구분(1),13102890143A.0001,국내,2,itm/obj 후보 선택,,,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.
A0009-C001,A0009-C001-m3,대형항공사 이용객 수,무역,"대한항공, 아시아나항공",23000000,명,명,person_count,count,person,수준값,-,현재값,KOSIS_VALUE,202301,M,전년,,3,288,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"여객,교통",lexical,288.0,Y,,,,116,DT_MLTM_1048,국내·국제여객 월별 수송수단별,1975011,교통부문수송실적보고,구분2:항공(인)[13102871070B.0006]/item=N/score=4 | 구분2:항공(인-키로)[13102871070B.0012]/item=N/score=4,,,,,13101871070A,구분1,13102871070A.0001,국내,2,itm/obj 후보 선택,,,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.
A0009-C001,A0009-C001-m3,대형항공사 이용객 수,무역,"대한항공, 아시아나항공",23000000,명,명,person_count,count,person,수준값,-,현재값,KOSIS_VALUE,202301,M,전년,,4,288,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"여객,교통",lexical,288.0,Y,,,,116,DT_MLTM_1050,국내·국제여객총괄,1975011,교통부문수송실적보고,수단별:항공[13102871071A.0006]/item=N/score=4,,,,,13101871071A,수단별,13102871071A.0004,공로,2,itm/obj 후보 선택,,,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.
