claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,item_ungrounded,dropped_item,claim_period,claim_prd_se,period_span_start,period_span_end,period_aggregation,raw_measurement_period,period_alignment_status,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,in_ready,mapping_exclusion_code,mapping_exclusion_reason,mapping_gate,mapping_gate_reason,enrichment_actions,scope_gate_code,scope_gate_reason,scope_gate_severity,scope_gate_blocked
A1381-SP18CB44F256,A1381-SP18CB44F256-m1,A1381,"가파른 농촌 소멸의 현실... 작년 농가 수 97만가구, 1년새 2.5% 줄어",45764.0,https://www.chosun.com/economy/economy_general/2025/04/17/3OPFBMB5FND7LKAFGEU5LNCDGA,"17일 통계청이 발표한 ’2024년 농림어업 조사결과’에 따르면, 2024년 농가 수는 97만 4000가구로 전년(99만9000가구) 대비 2.5% 감소했다.",농가에서 65세 이상 고령 인구가 차지하는 비율도 지난해 기준 55.8%로 해마다 계속 상승하면서 농촌 소멸 우려가 현실화되고 있다는 분석이 나온다.,"전국 농가 수는 1970년 약 248만3000가구였지만, 1984년 약 197만 3000가구로 처음 200만 가구 아래로 떨어진 뒤 2023년에는 100만 가구 선도 깨졌다.",국내공식통계,Y,인구,농가 수,"농촌, 소멸, 농가, 고령 인구, 비율",-,-,-,,-,-,-,2024,-,Y,확정,97만 4000가구,KOSIS_VALUE,hcx,농가 수,-,2024,Y,hcx,현재값,4000,-,-,N,가구,수준값,감소,전년,"17일 통계청이 발표한 '2024년 농림어업 조사결과'에 따르면, 2024년 농가 수는 97만 4000가구로 전년(99만9000가구) 대비 2.5% 감소했다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,농가 수,,N,,2024,Y,,,,2024,,가구,가구,count,count,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1381-SPA3B38B4531,A1381-SPA3B38B4531-m1,A1381,"가파른 농촌 소멸의 현실... 작년 농가 수 97만가구, 1년새 2.5% 줄어",45764.0,https://www.chosun.com/economy/economy_general/2025/04/17/3OPFBMB5FND7LKAFGEU5LNCDGA,"전국 농가 수는 1970년 약 248만3000가구였지만, 1984년 약 197만 3000가구로 처음 200만 가구 아래로 떨어진 뒤 2023년에는 100만 가구 선도 깨졌다.","17일 통계청이 발표한 ’2024년 농림어업 조사결과’에 따르면, 2024년 농가 수는 97만 4000가구로 전년(99만9000가구) 대비 2.5% 감소했다.",농가 인구도 지난해 200만4000명으로 전년(208만9000명) 대비 4.1%가 줄었다.,국내공식통계,Y,인구,농가 수,"농촌, 소멸, 농가, 인구",-,-,-,,-,-,-,1970,-,Y,확정,248만3000가구,KOSIS_VALUE,hcx,농가 수,-,1970,Y,hcx,현재값,2483000,-,-,Y,가구,수준값,-,전년,"전국 농가 수는 1970년 약 248만3000가구였지만, 1984년 약 197만 3000가구로 처음 200만 가구 아래로 떨어진 뒤 2023년에는 100만 가구 선도 깨졌다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,농가 수,,N,,2023,Y,,,,1970,,가구,가구,count,count,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1381-SPA3B38B4531,A1381-SPA3B38B4531-m2,A1381,"가파른 농촌 소멸의 현실... 작년 농가 수 97만가구, 1년새 2.5% 줄어",45764.0,https://www.chosun.com/economy/economy_general/2025/04/17/3OPFBMB5FND7LKAFGEU5LNCDGA,"전국 농가 수는 1970년 약 248만3000가구였지만, 1984년 약 197만 3000가구로 처음 200만 가구 아래로 떨어진 뒤 2023년에는 100만 가구 선도 깨졌다.","17일 통계청이 발표한 ’2024년 농림어업 조사결과’에 따르면, 2024년 농가 수는 97만 4000가구로 전년(99만9000가구) 대비 2.5% 감소했다.",농가 인구도 지난해 200만4000명으로 전년(208만9000명) 대비 4.1%가 줄었다.,국내공식통계,Y,인구,농가 수,"농촌, 소멸, 농가, 인구",-,-,-,,-,-,-,1984,-,Y,확정,200만 가구,KOSIS_VALUE,hcx,농가 수,-,1984,Y,hcx,현재값,2000000,-,-,N,가구,수준값,-,전년,"전국 농가 수는 1970년 약 248만3000가구였지만, 1984년 약 197만 3000가구로 처음 200만 가구 아래로 떨어진 뒤 2023년에는 100만 가구 선도 깨졌다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,농가 수,,N,,2023,Y,,,,1984,,가구,가구,count,count,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1381-SPA3B38B4531,A1381-SPA3B38B4531-m3,A1381,"가파른 농촌 소멸의 현실... 작년 농가 수 97만가구, 1년새 2.5% 줄어",45764.0,https://www.chosun.com/economy/economy_general/2025/04/17/3OPFBMB5FND7LKAFGEU5LNCDGA,"전국 농가 수는 1970년 약 248만3000가구였지만, 1984년 약 197만 3000가구로 처음 200만 가구 아래로 떨어진 뒤 2023년에는 100만 가구 선도 깨졌다.","17일 통계청이 발표한 ’2024년 농림어업 조사결과’에 따르면, 2024년 농가 수는 97만 4000가구로 전년(99만9000가구) 대비 2.5% 감소했다.",농가 인구도 지난해 200만4000명으로 전년(208만9000명) 대비 4.1%가 줄었다.,국내공식통계,Y,인구,농가 수,"농촌, 소멸, 농가, 인구",-,-,-,,-,-,-,2023,-,Y,확정,100만 가구,KOSIS_VALUE,hcx,농가 수,-,2023,Y,hcx,현재값,1000000,-,-,N,가구,수준값,-,전년,"전국 농가 수는 1970년 약 248만3000가구였지만, 1984년 약 197만 3000가구로 처음 200만 가구 아래로 떨어진 뒤 2023년에는 100만 가구 선도 깨졌다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,농가 수,,N,,2023,Y,,,,2023,,가구,가구,count,count,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1381-SPA3B38B4531,A1381-SPA3B38B4531-m4,A1381,"가파른 농촌 소멸의 현실... 작년 농가 수 97만가구, 1년새 2.5% 줄어",45764.0,https://www.chosun.com/economy/economy_general/2025/04/17/3OPFBMB5FND7LKAFGEU5LNCDGA,"전국 농가 수는 1970년 약 248만3000가구였지만, 1984년 약 197만 3000가구로 처음 200만 가구 아래로 떨어진 뒤 2023년에는 100만 가구 선도 깨졌다.","17일 통계청이 발표한 ’2024년 농림어업 조사결과’에 따르면, 2024년 농가 수는 97만 4000가구로 전년(99만9000가구) 대비 2.5% 감소했다.",농가 인구도 지난해 200만4000명으로 전년(208만9000명) 대비 4.1%가 줄었다.,국내공식통계,Y,인구,농가 수,"농촌, 소멸, 농가, 인구",-,-,-,,-,-,-,1970,-,Y,확정,3000가구,KOSIS_VALUE,hcx,농가 수,-,1970,Y,hcx,현재값,3000,-,-,N,가구,수준값,-,전년,"전국 농가 수는 1970년 약 248만3000가구였지만, 1984년 약 197만 3000가구로 처음 200만 가구 아래로 떨어진 뒤 2023년에는 100만 가구 선도 깨졌다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,농가 수,,N,,2023,Y,,,,1970,,가구,가구,count,count,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1381-SPE56E2FF4B3,A1381-SPE56E2FF4B3-m1,A1381,"가파른 농촌 소멸의 현실... 작년 농가 수 97만가구, 1년새 2.5% 줄어",45764.0,https://www.chosun.com/economy/economy_general/2025/04/17/3OPFBMB5FND7LKAFGEU5LNCDGA,농가 인구도 지난해 200만4000명으로 전년(208만9000명) 대비 4.1%가 줄었다.,"전국 농가 수는 1970년 약 248만3000가구였지만, 1984년 약 197만 3000가구로 처음 200만 가구 아래로 떨어진 뒤 2023년에는 100만 가구 선도 깨졌다.","농가 인구는 2003년 약 353만명에서 2013년 284만7000명으로 크게 감소했고, 지난해에는 간신히 200만명에 턱걸이할 정도로 가파르게 줄고 있다.",국내공식통계,Y,인구,농가 인구,"농촌, 소멸, 농가, 인구, 고령화",-,-,-,,-,-,-,2024,-,Y,확정,200만4000명,KOSIS_VALUE,hcx,농가 인구,-,2024,Y,hcx,현재값,2004000,-,-,N,명,수준값,감소,전년,농가 인구도 지난해 200만4000명으로 전년(208만9000명) 대비 4.1%가 줄었다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,농가 인구,,N,,2024,Y,,,,2024,,명,명,person_count,count,person,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1381-SPCECEC04B73,A1381-SPCECEC04B73-m2,A1381,"가파른 농촌 소멸의 현실... 작년 농가 수 97만가구, 1년새 2.5% 줄어",45764.0,https://www.chosun.com/economy/economy_general/2025/04/17/3OPFBMB5FND7LKAFGEU5LNCDGA,"농가 인구는 2003년 약 353만명에서 2013년 284만7000명으로 크게 감소했고, 지난해에는 간신히 200만명에 턱걸이할 정도로 가파르게 줄고 있다.",농가 인구도 지난해 200만4000명으로 전년(208만9000명) 대비 4.1%가 줄었다.,농가 인구 고령화도 심각한 수준이어서 향후 농촌 소멸이 빠르게 진행될 것이라는 관측이 나온다.,국내공식통계,Y,인구,농가 인구,"농촌, 소멸, 농가, 인구, 고령화",-,-,-,,-,-,-,2013,-,Y,확정,284만7000명,KOSIS_VALUE,hcx,농가 인구,-,2013,Y,hcx,현재값,2847000,-,-,N,명,수준값,감소,전년,"농가 인구는 2003년 약 353만명에서 2013년 284만7000명으로 크게 감소했고, 지난해에는 간신히 200만명에 턱걸이할 정도로 가파르게 줄고 있다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.6-early-kosis-context,2026-08-11,농가 인구,,N,,,,,,,2013,,명,명,person_count,count,person,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1381-SP4E2682A0B2,A1381-SP4E2682A0B2-m1,A1381,"가파른 농촌 소멸의 현실... 작년 농가 수 97만가구, 1년새 2.5% 줄어",45764.0,https://www.chosun.com/economy/economy_general/2025/04/17/3OPFBMB5FND7LKAFGEU5LNCDGA,어가와 임가 사정도 농가와 비슷한 실정이다. 지난해 어가 수는 4만1000가구로 전년(4만2000가구) 대비 2.1% 줄었다.,이는 통계청 기준 지난해 국내 전체 인구에서 고령 인구가 차지하는 비율(19.2%)보다 약 세 배 높은 수치다.,전체어가 인구는 8만7000명에서 8만4000명으로 3.6% 감소했다.,국내공식통계,Y,인구,어가 수,"농촌, 소멸, 농가, 어가, 임가",-,-,-,,-,-,-,2024,-,Y,확정,4만1000가구,KOSIS_VALUE,hcx,어가 수,-,2024,Y,hcx,현재값,41000,-,-,N,가구,수준값,감소,전년,지난해 어가 수는 4만1000가구로 전년(4만2000가구) 대비 2.1% 줄었다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,어가 수,,N,,2024,Y,,,,2024,,가구,가구,count,count,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1381-SP5335F6A7D2,A1381-SP5335F6A7D2-m2,A1381,"가파른 농촌 소멸의 현실... 작년 농가 수 97만가구, 1년새 2.5% 줄어",45764.0,https://www.chosun.com/economy/economy_general/2025/04/17/3OPFBMB5FND7LKAFGEU5LNCDGA,전체어가 인구는 8만7000명에서 8만4000명으로 3.6% 감소했다.,어가와 임가 사정도 농가와 비슷한 실정이다. 지난해 어가 수는 4만1000가구로 전년(4만2000가구) 대비 2.1% 줄었다.,"다만 같은 기간고령 인구 비율은 48.0%에서 50.9%로 2.9%포인트 증가했다. 임가 수는 지난해 9만8000가구로 전년(9만9200가구) 대비 1.2% 줄었고,고령 인구 비율은 52.8%에서 56.4%로 3.6%포인트 높아졌다. 임가 인구는 20만4000명에서 20만명으로 2.2% 감소했다.",국내공식통계,Y,인구,전체가구 인구수,"농촌, 소멸, 농가, 인구, 고령",-,-,-,,-,-,-,2024,-,Y,확정,8만4000명,KOSIS_VALUE,hcx,전체가구 인구수,-,2024,Y,hcx,현재값,84000,-,-,N,명,수준값,감소,전년,전체가구 인구는 8만7000명에서 8만4000명으로 3.6% 감소했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,전체가구 인구수,,N,,2024,Y,,,,2024,,명,명,person_count,count,person,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1411-SP5F8BCC33E4,A1411-SP5F8BCC33E4-m2,A1411,“은퇴하는 베이비붐 세대 잡아라”… 시니어 공략 속도 내는 은행,45766.0,https://www.chosun.com/economy/money/2025/04/19/EQO5AO3LFD6GDC5KEWSCAL6NBI,통계청의 2024년 가계금융복지조사 결과 가구주 연령대별 순자산 보유액은 60세 이상 가구가 5억1922만원으로 가장 많았고 전년 대비 증감률도 6.8%로 가장 높았다.,은퇴를 시작한 베이비붐 세대가 이전 세대와 달리 소득이나 자산 수준이 더 높은 이유도 크다.,2차 베이비붐 세대(1964~1974년생)가 은퇴를 앞두고 있는 만큼 이들이 축적한 자산을 효과적으로 관리하는 데 관심이 몰릴 것으로 보이기 때문이다.,국내공식통계,Y,소득·임금,순자산 보유액,"베이비붐 세대, 은퇴, 가구주 연령대별",-,60세 이상,-,,-,-,-,2024,-,Y,확정,5억1922만원,KOSIS_VALUE,hcx,순자산 보유액,-,2024,Y,hcx,현재값,519220000,-,-,N,원,수준값,-,전년,통계청의 2024년 가계금융복지조사 결과 가구주 연령대별 순자산 보유액은 60세 이상 가구가 5억1922만원으로 가장 많았고 전년 대비 증감률도 6.8%로 가장 높았다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,순자산 보유액,,N,,2024,Y,,,,2024,,원,원,currency,amount,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A0835-SPC2BB4BE058,A0835-SPC2BB4BE058-m1,A0835,1인 年소득 5000만원? 난 왜 체감이 안 될까,45722.0,https://www.chosun.com/economy/economy_general/2025/03/06/6NO5N7ES2NFOJIC7KKZF4E3ZHI,"고용노동부가 사업체 5만여 곳을 대상으로 조사한 결과에 따르면 지난해 우리나라 근로자 월평균 명목임금은 407만9000원이고, 물가 수준을 고려한 실질임금은 월평균 357만3000원이다. 연봉으로 환산하면 각각 4900만원, 4280만원 수준이다.",하지만 국민의 실제 소득은 이보다 낮다.,"일하지 않는 전업주부와 청소년, 고령자 등을 빼고 경제활동을 하는 근로자만 따져도 평균 연봉이 5000만원이 되지 않는 것이다.",국내공식통계,Y,소득·임금,근로자 월평균 명목임금,"근로자, 월평균, 명목임금, 실질임금, 연봉",-,-,-,,사업체 5만여 곳,-,-,2023,-,M,확정,407만9000원,KOSIS_VALUE,hcx,근로자 월평균 명목임금,-,2023,M,hcx,현재값,4079000,-,-,N,원,수준값,-,전년,"고용노동부가 사업체 5만여 곳을 대상으로 조사한 결과에 따르면 지난해 우리나라 근로자 월평균 명목임금은 407만9000원이고, 물가 수준을 고려한 실질임금은 월평균 357만3000원이다. 연봉으로 환산하면 각각 4900만원, 4280만원 수준이다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,근로자 월평균 명목임금 및 실질임금,,N,,2023,M,,,,2023,,원,원,currency,amount,person,,Y,Y,,,READY,ELIGIBLE,,,,,N
A0835-SPC2BB4BE058,A0835-SPC2BB4BE058-m2,A0835,1인 年소득 5000만원? 난 왜 체감이 안 될까,45722.0,https://www.chosun.com/economy/economy_general/2025/03/06/6NO5N7ES2NFOJIC7KKZF4E3ZHI,"고용노동부가 사업체 5만여 곳을 대상으로 조사한 결과에 따르면 지난해 우리나라 근로자 월평균 명목임금은 407만9000원이고, 물가 수준을 고려한 실질임금은 월평균 357만3000원이다. 연봉으로 환산하면 각각 4900만원, 4280만원 수준이다.",하지만 국민의 실제 소득은 이보다 낮다.,"일하지 않는 전업주부와 청소년, 고령자 등을 빼고 경제활동을 하는 근로자만 따져도 평균 연봉이 5000만원이 되지 않는 것이다.",국내공식통계,Y,소득·임금,근로자 월평균 실질임금,"근로자, 월평균, 명목임금, 실질임금, 연봉",-,-,-,,사업체 5만여 곳,-,-,2023,-,M,확정,357만3000원,KOSIS_VALUE,hcx,근로자 월평균 실질임금,-,2023,M,hcx,현재값,3573000,-,-,N,원,수준값,-,전년,"고용노동부가 사업체 5만여 곳을 대상으로 조사한 결과에 따르면 지난해 우리나라 근로자 월평균 명목임금은 407만9000원이고, 물가 수준을 고려한 실질임금은 월평균 357만3000원이다. 연봉으로 환산하면 각각 4900만원, 4280만원 수준이다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,근로자 월평균 명목임금 및 실질임금,,N,,2023,M,,,,2023,,원,원,currency,amount,person,,Y,Y,,,READY,ELIGIBLE,,,,,N
A0835-SPC2BB4BE058,A0835-SPC2BB4BE058-m3,A0835,1인 年소득 5000만원? 난 왜 체감이 안 될까,45722.0,https://www.chosun.com/economy/economy_general/2025/03/06/6NO5N7ES2NFOJIC7KKZF4E3ZHI,"고용노동부가 사업체 5만여 곳을 대상으로 조사한 결과에 따르면 지난해 우리나라 근로자 월평균 명목임금은 407만9000원이고, 물가 수준을 고려한 실질임금은 월평균 357만3000원이다. 연봉으로 환산하면 각각 4900만원, 4280만원 수준이다.",하지만 국민의 실제 소득은 이보다 낮다.,"일하지 않는 전업주부와 청소년, 고령자 등을 빼고 경제활동을 하는 근로자만 따져도 평균 연봉이 5000만원이 되지 않는 것이다.",국내공식통계,Y,소득·임금,근로자 월평균 명목임금 연봉 환산,"근로자, 월평균, 명목임금, 실질임금, 연봉",-,-,-,,사업체 5만여 곳,-,-,2024,-,Y,확정,4900만원,KOSIS_VALUE,hcx,근로자 월평균 명목임금 연봉 환산,-,2023,Y,hcx,현재값,49000000,-,-,N,원,수준값,-,전년,"고용노동부가 사업체 5만여 곳을 대상으로 조사한 결과에 따르면 지난해 우리나라 근로자 월평균 명목임금은 407만9000원이고, 물가 수준을 고려한 실질임금은 월평균 357만3000원이다. 연봉으로 환산하면 각각 4900만원, 4280만원 수준이다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,근로자 월평균 명목임금 및 실질임금,,N,,2023,M,,,,2023,RELATIVE_CLAIM_TO_PUBLICATION_YEAR,원,원,currency,amount,person,,Y,Y,,,READY,ELIGIBLE,,,,,N
A0835-SPC2BB4BE058,A0835-SPC2BB4BE058-m4,A0835,1인 年소득 5000만원? 난 왜 체감이 안 될까,45722.0,https://www.chosun.com/economy/economy_general/2025/03/06/6NO5N7ES2NFOJIC7KKZF4E3ZHI,"고용노동부가 사업체 5만여 곳을 대상으로 조사한 결과에 따르면 지난해 우리나라 근로자 월평균 명목임금은 407만9000원이고, 물가 수준을 고려한 실질임금은 월평균 357만3000원이다. 연봉으로 환산하면 각각 4900만원, 4280만원 수준이다.",하지만 국민의 실제 소득은 이보다 낮다.,"일하지 않는 전업주부와 청소년, 고령자 등을 빼고 경제활동을 하는 근로자만 따져도 평균 연봉이 5000만원이 되지 않는 것이다.",국내공식통계,Y,소득·임금,근로자 월평균 실질임금 연봉 환산,"근로자, 월평균, 명목임금, 실질임금, 연봉",-,-,-,,사업체 5만여 곳,-,-,2024,-,Y,확정,4280만원,KOSIS_VALUE,hcx,근로자 월평균 실질임금 연봉 환산,-,2023,Y,hcx,현재값,42800000,-,-,N,원,수준값,-,전년,"고용노동부가 사업체 5만여 곳을 대상으로 조사한 결과에 따르면 지난해 우리나라 근로자 월평균 명목임금은 407만9000원이고, 물가 수준을 고려한 실질임금은 월평균 357만3000원이다. 연봉으로 환산하면 각각 4900만원, 4280만원 수준이다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,근로자 월평균 명목임금 및 실질임금,,N,,2023,M,,,,2023,RELATIVE_CLAIM_TO_PUBLICATION_YEAR,원,원,currency,amount,person,,Y,Y,,,READY,ELIGIBLE,,,,,N
A0835-SP2FB1C8E920,A0835-SP2FB1C8E920-m1,A0835,1인 年소득 5000만원? 난 왜 체감이 안 될까,45722.0,https://www.chosun.com/economy/economy_general/2025/03/06/6NO5N7ES2NFOJIC7KKZF4E3ZHI,"우리나라 1인당 PGDI는 1975년 482달러였는데, 지난 2023년에는 1만9498달러(약 2840만원)로 상승했다.",개인이 벌어들이는 임금과 정부로부터 받는 연금 등에서 세금이나 각종 사회보험료를 뺀 소득을 나타낸다.,"문제는 GNI에서 PGDI가 차지하는 비율이 줄고, 기업과 정부 비율이 늘고 있다는 것이다.",국내공식통계,N,소득·임금,1인당 PGDI,"PGDI, 국민총소득, 소득, 비율",-,-,-,,-,-,-,1975,-,Y,확정,482달러,KOSIS_VALUE,hcx,1인당 PGDI,-,1975,Y,hcx,현재값,482,-,-,N,달러,수준값,증가,전년,"우리나라 1인당 PGDI는 1975년 482달러였는데, 지난 2023년에는 1만9498달러(약 2840만원)로 상승했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,1인당 PGDI,,N,,2023,Y,,,,1975,,달러,달러,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A0835-SP2FB1C8E920,A0835-SP2FB1C8E920-m2,A0835,1인 年소득 5000만원? 난 왜 체감이 안 될까,45722.0,https://www.chosun.com/economy/economy_general/2025/03/06/6NO5N7ES2NFOJIC7KKZF4E3ZHI,"우리나라 1인당 PGDI는 1975년 482달러였는데, 지난 2023년에는 1만9498달러(약 2840만원)로 상승했다.",개인이 벌어들이는 임금과 정부로부터 받는 연금 등에서 세금이나 각종 사회보험료를 뺀 소득을 나타낸다.,"문제는 GNI에서 PGDI가 차지하는 비율이 줄고, 기업과 정부 비율이 늘고 있다는 것이다.",국내공식통계,N,소득·임금,1인당 PGDI,"PGDI, 국민총소득, 소득, 비율",-,-,-,,-,-,-,2023,-,Y,확정,1만9498달러,KOSIS_VALUE,hcx,1인당 PGDI,-,2023,Y,hcx,현재값,19498,-,-,N,달러,수준값,증가,전년,"우리나라 1인당 PGDI는 1975년 482달러였는데, 지난 2023년에는 1만9498달러(약 2840만원)로 상승했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,1인당 PGDI,,N,,2023,Y,,,,2023,,달러,달러,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
