claim_id,article_id,title,date,url,claim_text,metric,metric_all,is_claim,population,prev_sentence,next_sentence,numbers,units,year,region,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note,actual_value,actual_period,actual_prev_value,actual_prev_period,actual_change_pct,actual_change_point,api_error,claim_type,claim_number,actual_number,actual_source,verdict,diff,judge_note,refined_claim_type,refined_claim_number,refined_claim_number_reason,refined_actual_number,refined_actual_reason,refined_verdict,refined_diff,refined_judge_note,refined_final_status,audit_future_period,audit_forecast_or_target,audit_mapping_unconfirmed,rerun_actual_period,rerun_actual_value,rerun_verdict,rerun_api_error,audit_reason,audit_status,manual_decision,manual_final_status,manual_mapping_reason,manual_kosis_evidence,manual_checked_at,obj_l2,remap_decision,remap_final_status,remap_reason,remap_kosis_evidence,verification_method,aggregation_rule,remap_checked_at,unavailable_category,unavailable_category_reason
C18909,2479,때이른 역대급 폭염에… 농수산물 줄줄이 올라 ‘비상’,2025-07-10,https://www.chosun.com/economy/economy_general/2025/07/10/NXE3Y4QH2RB6XIIY7EH3S3CJXI,"8일 기준 국산 염장 고등어(1손)의 가격은 6838원으로 전년보다 36% 급등했고, 물오징어(원양 냉동) 1마리 가격도 4718원으로 전년보다 21.9% 올랐다.",비율·증감률,비율·증감률; 금액; 날짜·시간,True,,폭염 앞에 수산물 가격도 상승세다.,고등어와 같이 소비자가 많이 찾는 대중성 어종의 가격이 오른 것도 기후변화로 인한 고수온 영향이 크다는 게 업계 분석이다.,"[8, 6838, 36, 4718, 21.9]","['일', '원', '%', '원', '%']",[],[],어업생산동향 총괄표(tblId=DT_1EW0001),"orgId=101, tblId=DT_1EW0001 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1EW0001,0,T01,Y,어업생산동향 후보 선택. 어업/판매형태/지역 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,21.9,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1EW0001&objL1=0&itmId=T01&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,21.9,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C18911,2479,때이른 역대급 폭염에… 농수산물 줄줄이 올라 ‘비상’,2025-07-10,https://www.chosun.com/economy/economy_general/2025/07/10/NXE3Y4QH2RB6XIIY7EH3S3CJXI,"◇“1도 오르면 농산물 값 0.4~0.5%p 올라” 올여름 폭염은 이례적으로 빨리, 강하게 찾아왔다.",기상·환경,기상·환경; 비율·증감률,True,,"해양수산부는 9일 고수온 위기경보를 ‘주의’에서 ‘경계’로 상향했고, 국립수산과학원, 지방자치단체로 구성된 현장대응반이 매일 양식 현장을 찾아 양식 품종과 수온 상태를 확인하기로 했다.",지난 7일 서울에 내려진 첫 폭염 경보는 지난해보다 18일 빨랐다.,[0.5],['%'],[],[],어업생산동향 총괄표(tblId=DT_1EW0001),"orgId=101, tblId=DT_1EW0001 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1EW0001,0,T01,Y,어업생산동향 후보 선택. 어업/판매형태/지역 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),POINT_CHANGE,0.5,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1EW0001&objL1=0&itmId=T01&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),POINT_CHANGE,0.5,포인트/%p 숫자 선택,,포인트 변화 claim인데 actual_change_point 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C19032,2494,"수출 반등에도, 기업 10곳 중 9곳 “관세 15% 넘으면 한계”",2025-07-11,https://www.chosun.com/economy/industry-company/2025/07/11/CKNLUJPNAVB4TECMEADPSFVW24,"상반기 전체 수출이 작년보다 0.03% 줄어들고, 양대 시장인 미국과 중국으로 수출이 올 상반기 나란히 감소한 상황에서 하반기를 플러스로 출발한 것이다.",무역지표,무역지표; 비율·증감률,True,,"이날 관세청은 이달 1~10일 수출이 지난해 같은 기간보다 9.5% 증가한 194억달러(약 27조원), 조업 일수를 고려한 하루 평균 수출액도 9.5% 늘어난 22억8000만달러를 나타냈다고 밝혔다.","트럼프발 관세가 몰아치는 상황에서도 반도체는 전년 동기 대비 12.8%, 자동차는 13.3% 늘어나며 수출 증가를 이끌었다.",[0.03],['%'],[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.US,13103103829T1,H,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 미국,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,0.03,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=360&tblId=DT_1R11006_FRM101&objL1=13102103829E.US&itmId=13103103829T1&prdSe=H&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,0.03,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C19253,2528,"뜨거운 땅과 바다… 배추 값 27% 뛰고, 우럭은 폐사 위기",2025-07-14,https://www.chosun.com/economy/economy_general/2025/07/14/OOVM3JHTJZAK7MRNMYFZ3PTFGY,"◇더울 때 먹는 과일값 줄지어 급등 13일 한국농수산식품유통공사(aT)에 따르면, 지난 11일 기준 수박 한 통당 소매 가격은 2만9115원으로 전년(2만1336원) 대비 36.5% 올랐다.",비율·증감률,비율·증감률; 금액; 날짜·시간,True,,"대표적인 양식 어종인 우럭, 홍합, 멍게 등은 올 들어 바다가 빠르게 뜨거워지면서 작년에 이어 2년 연속으로 줄지어 폐사하면서 값이 뛸 위기에 처했다.",일주일 전인 4일(2만3763원)보다 22.5% 치솟은 것이다.,"[13, 11, 9115, 1336, 36.5]","['일', '일', '원', '원', '%']",[],[],어업생산동향 총괄표(tblId=DT_1EW0001),"orgId=101, tblId=DT_1EW0001 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1EW0001,0,T01,Y,어업생산동향 후보 선택. 어업/판매형태/지역 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,36.5,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1EW0001&objL1=0&itmId=T01&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,36.5,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C19261,2528,"뜨거운 땅과 바다… 배추 값 27% 뛰고, 우럭은 폐사 위기",2025-07-14,https://www.chosun.com/economy/economy_general/2025/07/14/OOVM3JHTJZAK7MRNMYFZ3PTFGY,"수산업관측센터에 따르면, 작년 10월~올해 3월 우럭 출하량은 5435톤으로 전년 같은 기간(7473톤) 대비 2038톤(27.3%) 급감했다.",비율·증감률,비율·증감률; 길이·무게·부피; 날짜·시간,True,,"우럭은 바다에서 가두리 양식을 하는데, 수온이 26도를 넘어서면 움직임이 줄어들면서 폐사하기 시작한다.","차덕호 노량진 수산시장 상인회장은 “작년 고수온 충격으로 ‘모둠회’ 구성에서 우럭을 빼야 했고, 지금도 우럭이 공급되는 물량은 턱없이 부족하다”고 했다.","[10, 3, 5435, 7473, 2038, 27.3]","['월', '월', '톤', '톤', '톤', '%']",[],[],어업생산동향 총괄표(tblId=DT_1EW0001),"orgId=101, tblId=DT_1EW0001 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1EW0001,0,T01,M,어업생산동향 후보 선택. 어업/판매형태/지역 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,27.3,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1EW0001&objL1=0&itmId=T01&prdSe=M&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,27.3,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C19262,2528,"뜨거운 땅과 바다… 배추 값 27% 뛰고, 우럭은 폐사 위기",2025-07-14,https://www.chosun.com/economy/economy_general/2025/07/14/OOVM3JHTJZAK7MRNMYFZ3PTFGY,"수산업관측센터는 이달 우럭 1kg당 도매 가격을 전년 대비 17% 비싼 1만5500원으로 전망했는데, 이는 성수기였던 재작년 10월~작년 3월에 1만3000원 안팎이었던 것보다도 비싸다.",비율·증감률,비율·증감률; 금액; 길이·무게·부피; 날짜·시간,True,,물량이 줄어드니 가격도 뛰는 상황이다.,우럭처럼 작년 고수온 피해가 컸던 홍합과 멍게도 상황은 마찬가지다.,"[1, 17, 5500, 10, 3, 3000]","['kg', '%', '원', '월', '월', '원']",[],[],어업생산동향 총괄표(tblId=DT_1EW0001),"orgId=101, tblId=DT_1EW0001 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1EW0001,0,T01,M,어업생산동향 후보 선택. 어업/판매형태/지역 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),LEVEL,1.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1EW0001&objL1=0&itmId=T01&prdSe=M&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),LEVEL,3000.0,원 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패,,,,,,,,,,,,,,정보 부족,시점·대상·파라미터 또는 관측 실적이 확정되지 않음
C19540,2569,"“그냥 쉬었다”는 20대, 5년 새 가장 많아",2025-07-17,https://www.chosun.com/economy/economy_general/2025/07/17/NDNGACBI4RAZJBDEMRKGKVA5KY,특히 20대 쉬었음 인구는 39만6000명으로 전년 동월 대비 2000명 늘었다.,인구지표,인구지표; 인원수,True,20대,지난달 쉬었음 인구는 243만4000명으로 1년 전 대비 6만명 늘었다.,지난달 20대 쉬었음 인구는 코로나 첫해인 2020년 이후 6월 기준으로 5년 만에 가장 많다.,"[6000, 2000]","['명', '명']",[],[],"고용보조지표(청년층, 15~29세)(tblId=DT_1DA7300AS)","orgId=101, tblId=DT_1DA7300AS | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7300AS,,T00,M,청년층 고용보조지표 후보 선택. 쉬었음 항목 포함 여부 확인 필요 | 고용보조지표 세부항목 코드 직접 확인 필요,,,,,,,obj_l1/itm_id 미확정으로 API 조회 보류,CHANGE_RATE,20.0,,실제값 컬럼이 없고 org_id/tbl_id/obj_l1/itm_id가 부족함,판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,2000.0,명 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_파라미터미확정,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_파라미터미확정,,,,,,,,,,,,,,정보 부족,시점·대상·파라미터 또는 관측 실적이 확정되지 않음
C19581,2577,“세금 깎아줘도 투자 않더라” 법인세 인상 불붙인 구윤철,2025-07-18,https://www.chosun.com/economy/economy_general/2025/07/18/FIWM6DQGXZA4HM7CPLHAHPX7BE,소득세 공제 기준을 150만원에서 180만원으로 올리는 내용의 소득세법 개정안이 국회 문턱을 넘을 경우 연평균 약 2조원가량 세수가 줄어들 수 있다는 게 국회 예산정책처 추산이다.,임금·소득,임금·소득; 정책·제도; 금액,True,,"배우자 상속세 폐지, 소득세 공제 기준 상향, 소득세 과세 시 물가 연동제 적용, 배당 소득 분리 과세 등도 시행 시기를 예단할 수 없게 됐다.",#인사청문회 #이재명 #더불어민주당 정석우 기자 정책팀장 경제부 정책팀장.,"[150, 180, 2]","['만원', '만원', '조원']",[],[],"가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U101); 소득5분위별 가구당 가계수지 (전국,1인이상)(tblId=DT_1L9U103); 소득구간별 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U107)","orgId=101, tblId=DT_1L9U101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1L9U101,A,T110,Y,가구당 월평균 가계수지 후보 선택. 소득/지출 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),ABS_TO_ABS,150.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1L9U101&objL1=A&itmId=T110&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),ABS_TO_ABS,2.0,조원 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C19610,2584,6월 자동차 수출액 역대 최대… 시장 다각화 효과,2025-07-18,https://www.chosun.com/economy/industry-company/2025/07/18/C7ULQI2PJZHQFLSGFVXGFOJZBI,"2 지난달 한국의 대미(對美) 자동차 수출액은 지난해 6월보다 감소했으며, 4개월 연속 전년 동기 대비 마이너스였다.",무역지표,무역지표; 건수·개수; 날짜·시간,True,,,그러나 전체 자동차 수출액은 도리어 늘어나 6월 기준 역대 최대를 기록했다.,"[6, 4]","['월', '개']",[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.00,13103103829T1,M,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,57341634,202406,54297754,202306,5.605904067413175,3043880.0,,CHANGE_RATE,2.0,5.605904067413175,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,3.6059040674131753,"claim=2.0, actual=5.605904067413175, 오차=3.606 (허용=0.3)",CHANGE_RATE,,claim 숫자 선택 실패,5.605904067413175,actual_change_pct 사용,판단불가,,claim 숫자 선택 실패,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C19611,2584,6월 자동차 수출액 역대 최대… 시장 다각화 효과,2025-07-18,https://www.chosun.com/economy/industry-company/2025/07/18/C7ULQI2PJZHQFLSGFVXGFOJZBI,그러나 전체 자동차 수출액은 도리어 늘어나 6월 기준 역대 최대를 기록했다.,무역지표,무역지표; 날짜·시간,True,,"2 지난달 한국의 대미(對美) 자동차 수출액은 지난해 6월보다 감소했으며, 4개월 연속 전년 동기 대비 마이너스였다.","미국발 관세 충격을 극복하기 위한 수출 시장 다각화 효과에다, 하이브리드·전기차 등 고가 친환경차 수요가 늘어난 영향으로 풀이된다.",[6],['월'],[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.781,13103112831T1,M,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | 품목 세부 코드 필요: 총액 코드로 확정하지 않음 | 품목 코드 자동 후보: 승용자동차 및 기타의 차량,5492266,202605,5843132,202604,-6.00475909152831,-350866.0,,LEVEL,6.0,5492266.0,actual_value 컬럼 사용,불일치,0.9999989075547324,"claim=6.0, actual=5492266.0, 오차=1.000 (허용=0.05)",LEVEL,,claim 숫자 선택 실패,5492266.0,actual_value 사용,판단불가,,claim 숫자 선택 실패,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패,,,,,,,,,,,,,,지역·분류 불일치,필요한 세부 분류와 기존 매핑이 일치하지 않음
