claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_grounded,extraction_scope,chunk_index
A0015-c001,A0015-c001-m1,A0015,"中 비야디, 작년 차 판매량 첫 400만대 넘었다",2025-01-02,https://www.chosun.com/economy/auto/2025/01/02/HTW6CXWRT5CSVMD5Z65DXMTMMQ,1 중국 전기차 업체 비야디(BYD)의 작년 글로벌 판매량이 재작년 대비 41.3% 급증한 427만대로 집계됐다.,-,-,개별기업,N,생산·산업,전기차 판매량,"BYD, 플러그인하이브리드, PHEV, 순수 전기차, BEV",-,-,-,전기차,-,-,-,2024,-,-,확정,427만대,KOSIS_VALUE,hcx,전기차 판매량,BYD,2024,-,hcx,현재값,4270000,-,-,N,대,수준값,증가,전년,[0] 1 중국 전기차 업체 비야디(BYD)의 작년 글로벌 판매량이 재작년 대비 41.3% 급증한 427만대로 집계됐다.,high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0015-c001,A0015-c001-m2,A0015,"中 비야디, 작년 차 판매량 첫 400만대 넘었다",2025-01-02,https://www.chosun.com/economy/auto/2025/01/02/HTW6CXWRT5CSVMD5Z65DXMTMMQ,1 중국 전기차 업체 비야디(BYD)의 작년 글로벌 판매량이 재작년 대비 41.3% 급증한 427만대로 집계됐다.,-,-,개별기업,N,생산·산업,전기차 판매량,"BYD, 플러그인하이브리드, PHEV, 순수 전기차, BEV",-,-,-,전기차,-,-,-,2024,-,-,확정,41.3%,KOSIS_VALUE,hcx,전기차 판매량 증가율,BYD,2024,-,hcx,증감률,41.3,-,-,N,%,증감률,증가,전년,[0] 1 중국 전기차 업체 비야디(BYD)의 작년 글로벌 판매량이 재작년 대비 41.3% 급증한 427만대로 집계됐다.,high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0015-c002,A0015-c002-m1,A0015,"中 비야디, 작년 차 판매량 첫 400만대 넘었다",2025-01-02,https://www.chosun.com/economy/auto/2025/01/02/HTW6CXWRT5CSVMD5Z65DXMTMMQ,"2일 블룸버그통신 등 외신에 따르면, 비야디는 작년 중국을 포함한 세계 시장에서 PHEV 249만대 안팎을 판매했다.",-,-,개별기업,N,생산·산업,PHEV 판매량,"BYD, 플러그인하이브리드, PHEV",-,-,-,전기차,-,-,-,2024,-,-,확정,249만대,KOSIS_VALUE,hcx,PHEV 판매량,BYD,2024,-,hcx,현재값,2490000,-,-,N,대,수준값,증가,전년,"[4] 2일 블룸버그통신 등 외신에 따르면, 비야디는 작년 중국을 포함한 세계 시장에서 PHEV 249만대 안팎을 판매했다.",high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0015-c003,A0015-c003-m1,A0015,"中 비야디, 작년 차 판매량 첫 400만대 넘었다",2025-01-02,https://www.chosun.com/economy/auto/2025/01/02/HTW6CXWRT5CSVMD5Z65DXMTMMQ,"반면, BEV는 약 176만대 판매되며 같은 기간 12% 증가에 그쳤다.",-,-,개별기업,N,생산·산업,BEV 판매량,"BYD, 순수 전기차, BEV",-,-,-,전기차,-,-,-,2024,-,-,확정,약 176만대,KOSIS_VALUE,hcx,BEV 판매량,BYD,2024,-,hcx,현재값,1760000,-,-,Y,대,수준값,증가,전년,"[6] 반면, BEV는 약 176만대 판매되며 같은 기간 12% 증가에 그쳤다.",high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0015-c003,A0015-c003-m2,A0015,"中 비야디, 작년 차 판매량 첫 400만대 넘었다",2025-01-02,https://www.chosun.com/economy/auto/2025/01/02/HTW6CXWRT5CSVMD5Z65DXMTMMQ,"반면, BEV는 약 176만대 판매되며 같은 기간 12% 증가에 그쳤다.",-,-,개별기업,N,생산·산업,BEV 판매량,"BYD, 순수 전기차, BEV",-,-,-,전기차,-,-,-,2024,-,-,확정,12%,KOSIS_VALUE,hcx,BEV 판매량 증가율,BYD,2024,-,hcx,증감률,12,-,-,N,%,증감률,증가,전년,"[6] 반면, BEV는 약 176만대 판매되며 같은 기간 12% 증가에 그쳤다.",high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0015-c004,A0015-c004-m1,A0015,"中 비야디, 작년 차 판매량 첫 400만대 넘었다",2025-01-02,https://www.chosun.com/economy/auto/2025/01/02/HTW6CXWRT5CSVMD5Z65DXMTMMQ,1 중국 전기차 업체 비야디(BYD)의 작년 글로벌 판매량이 재작년 대비 41.3% 급증한 427만대로 집계됐다.,-,-,개별기업,N,생산·산업,글로벌 판매량,"BYD, 글로벌",-,-,-,전기차,-,-,-,2024,-,-,확정,427만대,KOSIS_VALUE,hcx,글로벌 판매량,BYD,2024,-,hcx,현재값,4270000,-,-,N,대,수준값,증가,전년,[0] 1 중국 전기차 업체 비야디(BYD)의 작년 글로벌 판매량이 재작년 대비 41.3% 급증한 427만대로 집계됐다.,high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0015-c004,A0015-c004-m2,A0015,"中 비야디, 작년 차 판매량 첫 400만대 넘었다",2025-01-02,https://www.chosun.com/economy/auto/2025/01/02/HTW6CXWRT5CSVMD5Z65DXMTMMQ,1 중국 전기차 업체 비야디(BYD)의 작년 글로벌 판매량이 재작년 대비 41.3% 급증한 427만대로 집계됐다.,-,-,개별기업,N,생산·산업,글로벌 판매량,"BYD, 글로벌",-,-,-,전기차,-,-,-,2024,-,-,확정,41.3%,KOSIS_VALUE,hcx,글로벌 판매량 증가율,BYD,2024,-,hcx,증감률,41.3,-,-,N,%,증감률,증가,전년,[0] 1 중국 전기차 업체 비야디(BYD)의 작년 글로벌 판매량이 재작년 대비 41.3% 급증한 427만대로 집계됐다.,high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0015-c005,A0015-c005-m1,A0015,"中 비야디, 작년 차 판매량 첫 400만대 넘었다",2025-01-02,https://www.chosun.com/economy/auto/2025/01/02/HTW6CXWRT5CSVMD5Z65DXMTMMQ,비야디는 작년 중국 외 시장에서 재작년 대비 72% 안팎 늘어난 41만대를 판매했다.,-,-,개별기업,N,생산·산업,해외 시장 판매량,"BYD, 해외 시장",-,-,-,전기차,-,-,-,2024,-,-,확정,41만대,KOSIS_VALUE,hcx,해외 시장 판매량,BYD,2024,-,hcx,현재값,410000,-,-,N,대,수준값,증가,전년,[9] 비야디는 작년 중국 외 시장에서 재작년 대비 72% 안팎 늘어난 41만대를 판매했다.,high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0015-c005,A0015-c005-m2,A0015,"中 비야디, 작년 차 판매량 첫 400만대 넘었다",2025-01-02,https://www.chosun.com/economy/auto/2025/01/02/HTW6CXWRT5CSVMD5Z65DXMTMMQ,비야디는 작년 중국 외 시장에서 재작년 대비 72% 안팎 늘어난 41만대를 판매했다.,-,-,개별기업,N,생산·산업,해외 시장 판매량,"BYD, 해외 시장",-,-,-,전기차,-,-,-,2024,-,-,확정,72%,KOSIS_VALUE,hcx,해외 시장 판매량 증가율,BYD,2024,-,hcx,증감률,72,-,-,N,%,증감률,증가,전년,[9] 비야디는 작년 중국 외 시장에서 재작년 대비 72% 안팎 늘어난 41만대를 판매했다.,high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0019-c001,-,A0019,최상목 대행 “필요시 추가 경기보강 강구”,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/7VLZMCNZCFH2JCMP262AEPOUFQ,"4 최상목 대통령 권한대행 부총리 겸 기획재정부 장관이 “미국 신정부의 정책 전개양상, 민생경제 상황 등 경제 여건 전반을 1분기 중 재점검하고, 필요시 추가 경기 보강 방안을 강구하겠다”고 말했다.",-,-,국내공식통계,N,재정·조세,추가경기보강,-,-,-,-,-,-,-,-,2025,-,-,확정,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[0] 최상목 대통령 권한대행 부총리 겸 기획재정부 장관이 ""미국 신정부의 정책 전개양상, 민생경제 상황 등 경제 여건 전반을 1분기 중 재점검하고, 필요시 추가 경기 보강 방안을 강구하겠다""고 말했다.",mid,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0019-c002,A0019-c002-m1,A0019,최상목 대행 “필요시 추가 경기보강 강구”,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/7VLZMCNZCFH2JCMP262AEPOUFQ,이날 정부가 발표한 경제정책방향에는 올해 상반기(1월 3일~6월 30일)에 출고하는 자동차를 구매하는 경우 개별소비세를 30% 인하해주는 조치 등 내수 부양책이 다수 담겼다.,-,-,국내공식통계,N,재정·조세,자동차 개별소비세 인하,"자동차, 개별소비세",-,-,-,-,-,-,-,2025,-,-,확정,30%,KOSIS_VALUE,hcx,자동차 개별소비세 인하율,자동차,2025,-,hcx,현재값,30,-,-,N,%,수준값,감소,전년,[6] 이날 정부가 발표한 경제정책방향에는 올해 상반기(1월 3일~6월 30일)에 출고하는 자동차를 구매하는 경우 개별소비세를 30% 인하해주는 조치 등 내수 부양책이 다수 담겼다.,high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0019-c003,A0019-c003-m1,A0019,최상목 대행 “필요시 추가 경기보강 강구”,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/7VLZMCNZCFH2JCMP262AEPOUFQ,"비수도권 관광쿠폰 100만장을 새로 배포하고, 근로자 휴가지원 사업 대상 규모를 6만5000명에서 15만명으로 늘리는 등이다.",-,-,국내공식통계,N,재정·조세,근로자 휴가지원 사업 대상 규모 확대,"근로자 휴가 지원, 대상 규모",-,-,-,-,-,-,-,2025,-,-,확정,15만명,POLICY_VALUE,hcx,근로자 휴가지원 사업 대상 규모,근로자,2025,-,hcx,현재값,150000,-,-,N,명,수준값,증가,전년,"[7] 비수도권 관광쿠폰 100만장을 새로 배포하고, 근로자 휴가지원 사업 대상 규모를 6만5000명에서 15만명으로 늘리는 등이다.",high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,Y,0,1,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0019-c003,A0019-c003-m2,A0019,최상목 대행 “필요시 추가 경기보강 강구”,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/7VLZMCNZCFH2JCMP262AEPOUFQ,"비수도권 관광쿠폰 100만장을 새로 배포하고, 근로자 휴가지원 사업 대상 규모를 6만5000명에서 15만명으로 늘리는 등이다.",-,-,국내공식통계,N,재정·조세,근로자 휴가지원 사업 대상 규모 확대,"근로자 휴가 지원, 대상 규모",-,-,-,-,-,-,-,2025,-,-,확정,6만5000명,POLICY_VALUE,hcx,근로자 휴가지원 사업 대상 규모,근로자,2025,-,claim_fallback,이전값,65000,-,-,N,명,수준값,증가,전년,"[7] 비수도권 관광쿠폰 100만장을 새로 배포하고, 근로자 휴가지원 사업 대상 규모를 6만5000명에서 15만명으로 늘리는 등이다.",high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,Y,0,1,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0019-c004,A0019-c004-m1,A0019,최상목 대행 “필요시 추가 경기보강 강구”,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/7VLZMCNZCFH2JCMP262AEPOUFQ,또 다가오는 설 명절에 디지털 온누리상품권 할인 수준을 10%에서 15%로 높이는 방안도 담겼다.,-,-,국내공식통계,N,재정·조세,디지털 온누리상품권 할인 수준 인상,"디지털 온누리상품권, 할인 수준",-,-,-,-,-,-,-,2025,-,-,확정,15%,KOSIS_VALUE,hcx,디지털 온누리상품권 할인율,온누리상품권,2025,-,hcx,현재값,15,-,-,N,%,수준값,증가,전년,[9] 또 다가오는 설 명절에 디지털 온누리상품권 할인 수준을 10%에서 15%로 높이는 방안도 담겼다.,high,Y,measurement_period_ungrounded:1,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0019-c004,A0019-c004-m2,A0019,최상목 대행 “필요시 추가 경기보강 강구”,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/7VLZMCNZCFH2JCMP262AEPOUFQ,또 다가오는 설 명절에 디지털 온누리상품권 할인 수준을 10%에서 15%로 높이는 방안도 담겼다.,-,-,국내공식통계,N,재정·조세,디지털 온누리상품권 할인 수준 인상,"디지털 온누리상품권, 할인 수준",-,-,-,-,-,-,-,2025,-,-,확정,10%,KOSIS_VALUE,hcx,디지털 온누리상품권 할인율,온누리상품권,-,-,hcx,이전값,10,-,-,N,%,수준값,증가,전년,[9] 또 다가오는 설 명절에 디지털 온누리상품권 할인 수준을 10%에서 15%로 높이는 방안도 담겼다.,high,Y,measurement_period_ungrounded:1,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0020-c001,A0020-c001-m1,A0020,채용·인력배치 로봇 혁명… “관리·설계직 더 뽑고 야근도 확 줄어”,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/A7CI5RF3WNDZ3IYINXCYLMBVS4,2016년 135명이던 직원은 현재는 120명 정도다.,-,-,국내공식통계,N,고용,직원 수,"뉴서광, 화신정공",-,-,-,-,-,-,-,2025,-,-,확정,120명,KOSIS_VALUE,hcx,직원 수,화신정공,-,-,hcx,현재값,120,-,-,N,명,수준값,감소,전년,[18] 2016년 135명이던 직원은 현재는 120명 정도다.,high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0020-c001,A0020-c001-m2,A0020,채용·인력배치 로봇 혁명… “관리·설계직 더 뽑고 야근도 확 줄어”,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/A7CI5RF3WNDZ3IYINXCYLMBVS4,2016년 135명이던 직원은 현재는 120명 정도다.,-,-,국내공식통계,N,고용,직원 수,"뉴서광, 화신정공",-,-,-,-,-,-,-,2025,-,-,확정,135명,KOSIS_VALUE,hcx,직원 수,화신정공,2016,-,hcx,이전값,135,-,-,N,명,수준값,감소,전년동기,[18] 2016년 135명이던 직원은 현재는 120명 정도다.,high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0021-c001,A0021-c001-m1,A0021,"국세청, 무안 지역 납세 기한 연장...여객기 참사 세정지원 나서",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/CTRHPORE4RCFFKUUHATMRYOVPY,"국세청은 먼저 특별재난지역으로 지정된 무안군에서 이번 사고로 어려움을 겪는 납세자가 신청할 경우 법인세와 부가가치세, 종합소득세 납부 기한을 최대 2년 연장해주기로 했다.",-,-,기타,N,기타,-,-,-,-,-,-,-,-,-,2025,-,-,확정,2년,CONTEXT,hcx,-,-,2025,-,claim_fallback,현재값,2,-,-,N,년,수준값,유지,특정시점,"[2] 국세청은 먼저 특별재난지역으로 지정된 무안군에서 이번 사고로 어려움을 겪는 납세자가 신청할 경우 법인세와 부가가치세, 종합소득세 납부 기한을 최대 2년 연장해주기로 했다.",high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,N,0,1,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0021-c002,A0021-c002-m1,A0021,"국세청, 무안 지역 납세 기한 연장...여객기 참사 세정지원 나서",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/CTRHPORE4RCFFKUUHATMRYOVPY,"이미 고지받은 국세도 최대 2년까지 납부 기한 연장을 신청할 수 있고, 현재 체납액이 있는 경우에도 재산 압류나 압류된 재산 매각을 유예해달라고 신청하는 경우 최대 2년까지 미룰 수 있다.",-,-,기타,N,기타,-,-,-,-,-,-,-,-,-,2025,-,-,확정,2년,CONTEXT,hcx,-,-,2025,-,claim_fallback,현재값,2,-,-,N,년,수준값,유지,특정시점,"[3] 이미 고지받은 국세도 최대 2년까지 납부 기한 연장을 신청할 수 있고, 현재 체납액이 있는 경우에도 재산 압류나 압류된 재산 매각을 유예해달라고 신청하는 경우 최대 2년까지 미룰 수 있다.",high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,N,0,1,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0021-c003,A0021-c003-m1,A0021,"국세청, 무안 지역 납세 기한 연장...여객기 참사 세정지원 나서",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/CTRHPORE4RCFFKUUHATMRYOVPY,"국세청 관계자는 “무안공항에 설치된 ‘재난피해자 통합지원센터’에 상담직원을 배치해, 상황 종료 시까지 24시간 국세 상담이 가능하다”고 말했다.",-,-,기타,N,기타,-,-,-,-,-,-,-,-,-,2025,-,-,확정,24시간,CONTEXT,hcx,-,-,2025,-,claim_fallback,현재값,24,-,-,N,시간,수준값,유지,특정시점,"[7] 국세청 관계자는 ""무안공항에 설치된 '재난피해자 통합지원센터'에 상담직원을 배치해, 상황 종료 시까지 24시간 국세 상담이 가능하다""고 말했다.",high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,N,0,1,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0023-c001,A0023-c001-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,15 수출과 건설 경기 부진 여파로 새해 우리나라 경제가 1.8% 성장하는 데 그칠 것이라고 기획재정부가 2일 전망했다.,-,-,국내공식통계,N,재정·조세,경제성장률,"경제성장률, 재정, 조세",-,-,-,-,-,-,-,2025,-,-,확정,1.8%,KOSIS_VALUE,hcx,경제성장률,-,2025,-,hcx,현재값,1.8,-,-,N,%,수준값,유지,전년,[0] 15 수출과 건설 경기 부진 여파로 새해 우리나라 경제가 1.8% 성장하는 데 그칠 것이라고 기획재정부가 2일 전망했다.,high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0023-c002,A0023-c002-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,기재부는 이날 ‘2025년 경제정책방향’을 발표하면서 올해 경제 성장률이 1.8%로 전망된다고 밝혔다.,-,-,국내공식통계,N,재정·조세,경제성장률,"경제성장률, 재정, 조세",-,-,-,-,-,-,-,2025,-,-,확정,1.8%,KOSIS_VALUE,hcx,경제성장률,-,2025,-,hcx,현재값,1.8,-,-,N,%,수준값,유지,전년,[2] 기재부는 이날 ‘2025년 경제정책방향’을 발표하면서 올해 경제 성장률이 1.8%로 전망된다고 밝혔다.,high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0023-c003,A0023-c003-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",-,-,국내공식통계,N,재정·조세,경제성장률,"경제성장률, 재정, 조세",-,-,-,-,-,-,-,2025,-,-,확정,2.2%,KOSIS_VALUE,hcx,경제성장률,-,2024,-,hcx,이전값,2.2,-,-,N,%,수준값,감소,전년,"[3] 작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
