claim_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,numbers,units,year,region,score
C17452,2292,저출생의 역설… 분유값·산후조리비 줄줄이 치솟아,2025-06-26,https://www.chosun.com/economy/economy_general/2025/06/26/B2U43WGAN5CQRG7H44VMNIAQFM,"통계청이 조사한 이유식 가격은 지난 2019년 6월부터 작년 7월까지 4년여간 전혀 변동이 없었는데, 작년 8월 출고가 인상으로 가격이 11.12% 올랐다.",이유식은 작년 8월 출고가 인상으로 값이 크게 뛴 후 지금까지 같은 수준을 유지하고 있다.,"통계청 관계자는 “이유식에 들어가는 고기류와 채소, 계란 등 여러 원재료 가격이 오르며 출고가 인상이 있었다”고 했다.","[2019, 6, 7, 4, 8, 11.12]","['년', '월', '월', '년', '월', '%']",['2019'],[],8
C17163,2256,6월 1~20일 수출 8.3% 증가... 반도체 21.8%↑ 車 9.2%↑,2025-06-23,https://www.chosun.com/economy/economy_general/2025/06/23/VRSULF3KLRDCXJYUXRMNW45AIY,휴일을 제외한 조업 일수 하루 평균 수출액도 이 기간 27억6000달러로 전년 동기 대비 12.2% 증가했다.,관세청에 따르면 지난 1~20일 수출액은 386억7200만달러로 전년 동기 대비 8.3% 증가했다.,"반도체와 승용차 등 주력 수출 품목이 각각 21.8%, 9.2% 늘어난 영향이 컸다.","[6000, 12.2]","['달러', '%']",[],[],8
C17195,2258,"기업, 시설 투자보다 월급 주려 대출받는다",2025-06-23,https://www.chosun.com/economy/economy_general/2025/06/23/XMRWOM762JGDHB6OVYHOSUWCE4,대신 운전 자금을 위한 신규 대출 비율은 66%에서 74%로 늘었다.,"그 결과 작년까지만 해도 4대 은행의 기업 신규 대출 중 시설 자금이 차지하는 비율이 34%였는데, 올 들어 그 비율이 26%로 쪼그라들었다.","어쩔 수 없이 계속 들어가야 하는 돈은 빌리고, 당장 급하지 않은 설비 투자를 위한 대출은 줄이는 이른바 ‘불황형 대출’이다.","[66, 74]","['%', '%']",[],[],8
C09200,1190,물가상승률 석 달째 2%대...업체들 줄인상에 가공식품·외식 가격 ↑,2025-04-02,https://www.chosun.com/economy/economy_general/2025/04/02/EZEOHOZC5NBBHKNEXYWAAYWO24,"2일 통계청이 발표한 ‘3월 소비자물가 동향’에 따르면, 지난달 소비자물가 지수는 116.29로 전년 동월 대비 2.1% 상승했다.",연초 국제 원료 가격 인상과 정치적 혼란 등으로 식품업체들이 가격을 줄지어 인상했던 게 전체 물가를 끌어올렸다는 지적이다.,"소비자물가는 작년 9월(1.6%)부터 12월(1.9%)까지 4개월간 1%대를 유지하다가, 올해 들어 지난 1월(2.2%)과 2월(2%)에 이어 세 달 연속으로 2%대를 기록했다.","[2, 3, 2.1]","['일', '월', '%']",[],[],8
C08581,1112,"“서학개미, 美 대형기술주·레버리지 ETF에 투자 과도”",2025-03-27,https://www.chosun.com/economy/economy_general/2025/03/27/STUKRATPU5HPPHMOSQRLYB56KU,"한은에 따르면, 서학 개미의 주식 투자에서 미국 비율은 2019년 말 58.2%에서 지난 18일 90.4%까지 상승했다.",이 글에서 “(서학 개미들이) 미국 대형 기술주인 ‘매그니피센트7(M7)’과 레버리지 ETF(상장지수펀드) 등 일부 종목에 대한 과도한 편중을 줄여야 한다”고 주장했다.,1만원의 해외 주식 중 9000원은 미국에 투자하고 있다는 뜻이다.,"[2019, 58.2, 18, 90.4]","['년', '%', '일', '%']",['2019'],[],8
C17257,2266,6월 수출 깜짝 반등,2025-06-24,https://www.chosun.com/economy/economy_general/2025/06/24/ENJAOC2OZ5ATREU6RH753F4NXI,휴일을 제외한 조업 일수 하루 평균 수출액도 이 기간 27억6000만달러로 전년 동기 대비 12.2% 늘었다.,관세청은 23일 이달 1~20일 수출이 전년 같은 기간보다 8.3% 늘어난 386억7200만달러로 집계됐다고 밝혔다.,"반도체 단가 상승 등으로 반도체 수출이 21.8% 늘어났고, 자동차 수출도 유럽을 중심으로 9.2% 증가했다.",[12.2],['%'],[],[],8
C06927,873,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,전체 승용차 판매에서 차지하는 비율도 2019년 3.3%에서 2024년 1.1%로 3분의 1 수준으로 줄었다.,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",마땅한 픽업트럭 신차 모델이 나오지 않는 가운데 1t 트럭인 현대차 포터와 기아 봉고로 자영업자들의 수요가 몰리며 픽업트럭의 입지는 갈수록 좁아졌다.,"[2019, 3.3, 2024, 1.1, 3]","['년', '%', '년', '%', '분']","['2019', '2024']",[],8
C17243,2264,3년째 안 팔리더니… 플러그인하이브리드 국내 판매량 두배로 ‘껑충’,2025-06-24,https://www.chosun.com/economy/auto/2025/06/24/GFBR7T64QBBEHE3YYHYPEEEMQM,전체 판매에서 PHEV 비율도 작년 2.9%에서 올해 5.7%로 늘었다.,하이브리드(30%)·전기(18%)·디젤(-50%)·가솔린(-38%) 등 모든 연료 중에 가장 가파른 성장세를 기록했다.,"1~5월 기준 PHEV 판매량은 2021년(9141대) 최고치를 찍고 작년까지 계속 줄었는데, 4년 만에 증가세로 돌아선 것이다.","[2.9, 5.7]","['%', '%']",[],[],8
C08954,1157,위클리 커버드콜 ETF 인기에 콜옵션 매도 늘자… 옵션 투자 나선 단타족,2025-03-30,https://www.chosun.com/economy/money/2025/03/30/BCNBDK744WEDGCEKEO2R7PBGPI,위클리옵션 프리미엄은 작년 8월 월평균 0.8%대에서 올해 들어 0.4%대로 줄었다.,매도 물량은 많은데 이를 받아줄 수요자는 적다 보니 위클리 콜옵션 프리미엄은 크게 떨어졌다.,"최근 시장 변동성이 커지면서 콜옵션 프리미엄이 반등할 수 있는 환경이지만, 여전히 낮은 수준을 유지하고 있다.","[8, 0.8, 0.4]","['월', '%', '%']",[],[],8
C06568,828,"생산도, 소비도, 투자도… 1월 경제지표 모두 내렸다",2025-03-05,https://www.chosun.com/economy/economy_general/2025/03/05/LZV322K34BAJLPJWLMSSO3DZYQ,통계청은 4일 ‘1월 산업활동 동향’에서 1월 전(全)산업 생산이 전달보다 2.7% 줄었다고 밝혔다.,특히 엿새간 설 연휴(1월 25~30일)로 조업 일수가 줄면서 생산은 코로나 팬데믹 초기 이후 5년여 만에 가장 큰 폭으로 줄었다.,이는 2020년 2월(-2.9%) 이후 4년 11개월 만에 가장 큰 감소 폭이다.,"[4, 1, 1, 2.7]","['일', '월', '월', '%']",[],[],8
C17456,2293,결혼·출산은 33년 만에 10개월 연속 증가,2025-06-26,https://www.chosun.com/economy/economy_general/2025/06/26/GDQ3PEJNV5H3RGFRU6KZAZ6BSE,25일 통계청은 ‘4월 인구 동향’에서 4월 출생아 수가 2만717명으로 전년 같은 달보다 8.7% 증가했다고 밝혔다.,"1991년 당시는 2차 베이비붐(1964~1974년) 세대의 결혼과 출산이 집중되던 시기였는데, 이들의 자녀들이 30대 초중반 결혼 적령기에 접어들어 또다시 결혼·출산의 동반 증가를 이끌고 있다.",이런 증가율은 4월 기준으로는 1991년(8.7%) 이후 34년 만에 가장 높았다.,"[25, 4, 4, 717, 8.7]","['일', '월', '월', '명', '%']",[],[],8
C17835,2343,5월 생산·투자 2달째 동반 감소... 소비도 3달째 반등 못해,2025-06-30,https://www.chosun.com/economy/economy_general/2025/06/30/2IZSHTWSWNEJ5FGXOMCGGEDVW4,통계청이 30일 발표한 ‘5월 산업활동동향’에 따르면 지난달 전(全) 산업 생산지수는 112.5(2020년을 100으로 본 상대적 지수)로 전달 대비 1.1% 감소했다.,13조8000억원 규모의 1차 추가경정예산안 집행에도 소비도 제자리걸음해 3달 연속 반등에 실패했다.,산업 생산은 지난 4월(-0.8%) 이후 두 달 연속 마이너스다.,"[30, 5, 2020, 1.1]","['일', '월', '년', '%']",['2020'],[],8
C07630,967,"작년 300인 이상 기업 직원 평균연봉, 처음으로 7000만원 돌파",2025-03-16,https://www.chosun.com/economy/industry-company/2025/03/16/73DYMLAQCVF2XC4EFAYPF2YXPA,1 작년 상용 근로자의 연간 평균 임금 총액은 4917만원으로 전년 대비 136만원(2.9%) 늘어난 것으로 나타났다.,,"연간 임금은 정액 급여(기본급·통상 수당 등)와 특별 급여(상여금 등)를 합산한 금액으로, 초과 급여(연장·휴일 수당)는 제외된다.","[4917, 136, 2.9]","['만원', '만원', '%']",[],[],8
C17586,2309,지난해 對美 금융투자 1581억 달러 늘어,2025-06-27,https://www.chosun.com/economy/economy_general/2025/06/27/NZRU6GKSGFGTRPCZ7QBJGGTBPQ,"대미 금융 투자 증가 폭도, 대미 금융 자산 잔액도, 전체 대외 금융 자산에서 미국 지역의 비율(45.9%)도 통계를 집계한 2002년 이래 최대 규모다.",26일 한국은행에 따르면 작년 말 대미 금융 투자는 전년보다 1581억달러 증가한 9626억달러로 집계됐다.,"작년 대미 금융 자산 잔액 중 증권투자(6304억달러, 65%) 비율이 가장 높았고 직접투자(2389억달러, 25%)가 뒤를 이었다.","[45.9, 2002]","['%', '년']",['2002'],[],8
C17560,2306,"지역 내 총생산 증가율 경북·울산, 1·2위 기록",2025-06-27,https://www.chosun.com/economy/economy_general/2025/06/27/GX3LOU75LRESZFROWV2AS7IDFE,26일 통계청은 ’2025년 1분기 실질 지역내총생산‘ 보고서에서 올해 1분기 전국 지역내총생산 증가율이 0.1%로 집계됐다고 밝혔다.,"반면 대구, 세종 등 시도 10곳은 건설업 불황 등으로 마이너스(-) 성장을 보였다.","‘지역내총생산’이란 특정 지역 내에서 생산된 모든 재화와 서비스 생산액으로, 지역 경제 규모를 비교할 수 있다.","[26, 2025, 1, 1, 0.1]","['일', '년', '분', '분', '%']",['2025'],['전국'],8
C17818,2340,반려동물 치료비 100만원 넘어...양육비 月 19만원,2025-06-29,https://www.chosun.com/economy/money/2025/06/29/LORCAVRLEVHSXPE2Z3EVNIBHF4,"29일 KB금융지주 경영연구소의 ’2025 한국반려동물 보고서’에 따르면, 반려동물을 기르는 가구가 고정적으로 지출하는 양육비는 월평균 19만4000원가량으로 2023년 조사 당시(15만4000원)에 비해 4만원(26%) 늘었다.",물가 상승 속 반려동물 관리 비용도 올라간 것이다.,"반려견을 둔 가구는 월 16만1000원, 반려묘 가구는 월 14만2000원을 썼다.","[29, 4000, 2023, 4000, 4, 26]","['일', '원', '년', '원', '만원', '%']",['2023'],[],8
C07807,991,“中공략” 오히려 독 됐다… 독일차 빅3 ‘날개 없는 추락’,2025-03-18,https://www.chosun.com/economy/auto/2025/03/18/TTC3KJ4CJFBK5L46OUK7VVIQ4E,중국 자동차 시장에서 전기차 판매 비율은 2021년 13% 안팎에서 작년 40% 안팎까지 늘었다.,특히 중국 시장이 전기차 위주로 전환되고 있어 내연차 위주로 판매해 온 독일차의 위기가 심화하고 있다.,"혼다와 닛산 등 주요 해외 완성차 업체들은 이처럼 중국 시장에서 입지가 좁아지자 지난 몇 년 동안 공장과 인력을 줄였지만, 독일차 3사는 달랐다.","[2021, 13, 40]","['년', '%', '%']",['2021'],[],8
C07744,983,한국 가계부채 비율 세계 2위로 떨어져,2025-03-17,https://www.chosun.com/economy/economy_general/2025/03/17/K6UPVFG6DZE7TDKCKQPUDFWCPE,"가계 부채 비율 하락 폭은 1.9%포인트로, 38국 중 넷째로 컸다.",작년엔 7~8월 이후 급증하던 가계 부채가 연말 당국의 대출 규제와 은행권의 대출 조이기로 진정되면서 비율이 91%대로 떨어졌다.,다만 여전히 세계 평균(60.3%)을 크게 웃돈다.,[1.9],['%'],[],[],8
C07746,983,한국 가계부채 비율 세계 2위로 떨어져,2025-03-17,https://www.chosun.com/economy/economy_general/2025/03/17/K6UPVFG6DZE7TDKCKQPUDFWCPE,"한편 한국은행은 이 비율이 80%를 넘는 경우, 소비 위축 등으로 성장률이 하락하고 경기 침체 발생 확률은 더 높아지는 것으로 보고 있다.",다만 여전히 세계 평균(60.3%)을 크게 웃돈다.,,[80],['%'],[],['경기'],8
C07992,1027,﻿“일 안 해도 실업급여 주니까”… 액수 올린 뒤 비정규직 늘었다,2025-03-20,https://www.chosun.com/economy/economy_general/2025/03/20/X5ODCQDR5RGMHN7KYFNE34W3BM,"파이터치연구원은 18일 발표한 ‘실업급여가 비정규직에 미치는 영향’ 보고서에서 2005년부터 2022년까지 한국과 유럽 20개국의 자료를 분석한 결과, 실업급여 수준이 1%포인트 오를 때 비정규직 비율은 0.12%포인트 증가하는 것으로 나타났다고 밝혔다.",비정규직이 정규직보다 실업급여를 받기 쉬운 구조여서 이를 악용하는 사례가 늘어났다는 분석이다.,"연구원은 이를 실업급여가 인상된 2019년 이후로 적용하면, 비정규직이 24만1000명 증가했을 것으로 추정했다.","[18, 2005, 2022, 20, 1, 0.12]","['일', '년', '년', '개', '%', '%']","['2005', '2022']",[],8
C07535,953,혼란 속 슬그머니… 10개 품목은 원료값 떨어졌는데도 가격 올렸다,2025-03-15,https://www.chosun.com/economy/economy_general/2025/03/15/B4O6DPNDU5B6BPU37GY67GLW54,"지난 2023년 평균 대비 작년 12월 케첩 원재료 가격은 14.76% 떨어졌지만, 케첩 소비자가격은 되레 25.23% 올랐다.","하지만 작년에는 국제 토마토 수급이 상대적으로 안정화됐지만, 케첩 가격은 여전히 오름세다.",AdChoices 광고 ◇정부 관리 공백에 봇물 터지듯 ‘가격 인상’ 식품업체들이 지난해 말 집중적으로 가격 인상에 나선 것을 두고 12·3 비상계엄 사태와 연이은 탄핵에 따른 정치 혼란을 기회로 삼은 것 아니냐는 지적이 제기된다.,"[2023, 12, 14.76, 25.23]","['년', '월', '%', '%']",['2023'],[],8
C07742,983,한국 가계부채 비율 세계 2위로 떨어져,2025-03-17,https://www.chosun.com/economy/economy_general/2025/03/17/K6UPVFG6DZE7TDKCKQPUDFWCPE,"하지만 작년 국민 계정 통계 기준 연도를 개편하면서 과거 GDP 규모가 늘어나면서 2023년 말 비율이 93.6%로 재집계됐고, 이후 순위가 2위로 내려왔다.",2020~2023년 모두 가계 부채 비율이 100%를 웃돌며 세계에서 제일 높았다.,작년엔 7~8월 이후 급증하던 가계 부채가 연말 당국의 대출 규제와 은행권의 대출 조이기로 진정되면서 비율이 91%대로 떨어졌다.,"[2023, 93.6]","['년', '%']",['2023'],[],8
C07994,1027,﻿“일 안 해도 실업급여 주니까”… 액수 올린 뒤 비정규직 늘었다,2025-03-20,https://www.chosun.com/economy/economy_general/2025/03/20/X5ODCQDR5RGMHN7KYFNE34W3BM,"현행 실업급여 제도는 2019년 10월부터 지급 기간을 기존 90~140일에서 120~270일로 늘리고, 급여액도 실직 직전 3개월 평균 임금의 50%에서 60%로 인상했다.","연구원은 이를 실업급여가 인상된 2019년 이후로 적용하면, 비정규직이 24만1000명 증가했을 것으로 추정했다.",전체 실업급여 지급액은 2018년 6조7000억원에서 2023년 11조8000억원으로 폭등했다.,"[2019, 10, 140, 270, 3, 50, 60]","['년', '월', '일', '일', '개', '%', '%']",['2019'],[],8
C07529,953,혼란 속 슬그머니… 10개 품목은 원료값 떨어졌는데도 가격 올렸다,2025-03-15,https://www.chosun.com/economy/economy_general/2025/03/15/B4O6DPNDU5B6BPU37GY67GLW54,"대두유·카놀라유·옥수수 등 식용유의 원재료 값은 1년 전보다 12.93% 떨어진 반면, 식용유 제품값은 평균 12.67% 상승했다.",완제품 가격이 원재료 값보다 훨씬 큰 폭으로 오른 것이다.,원재료나 인건비 상승을 틈타 제품 가격을 과도하게 올리는 식품업계의 ‘그리드플레이션(greed+inflation·기업 탐욕에 따른 물가 상승)’으로 서민들의 먹거리 지출 부담이 늘어나고 있다.,"[1, 12.93, 12.67]","['년', '%', '%']",[],[],8
C08006,1030,무뇨스 “신형 전기차 21종·하이브리드에 900억달러 투자”,2025-03-21,https://www.chosun.com/economy/auto/2025/03/21/FQOYF45RDJG4HNFAFSR3363TIE,"SNE리서치에 따르면, 작년 글로벌 전기차 판매량에서 중국 비율은 65.9%로 1년 새 6%포인트 안팎 늘었다.",전기차 캐즘 속에 현대차 점유율이 1% 수준에 그치는 중국 전기차 시장만 급성장하고 있단 점도 악재다.,반면 2위 유럽(17.6%)과 3위 미국(10.4%) 모두 재작년 대비 비율이 줄었다.,"[65.9, 1, 6]","['%', '년', '%']",[],[],8
C08274,1066,치솟는 SAMG엔터 주가… ‘파산핑’은 뭐가 달라서 장기 집권 중일까,2025-03-23,https://www.chosun.com/economy/money/2025/03/23/A55BGIKIE6P5MXMXCWRUVCO7LM,"올해 실적 컨센서스(증권가 평균 전망치)로는 매출액이 전년보다 21% 늘어난 1406억원, 영업이익은 흑자 전환한 176억원이다.",그럼에도 증권가에서는 장기적으로 SAMG엔터 주가가 상승할 것으로 전망하고 있다.,"김성호 하나증권 연구원은 “SAMG엔터의 올해 주가수익비율(PER)은 19.7배, 내년 13.1배”라며 “글로벌 캐릭터 IP 분야의 주요 기업인 반다이 남코, 산리오, 월트디즈니의 29.7배 대비 저평가 상태”라고 말했다.","[21, 1406, 176]","['%', '억원', '억원']",[],[],8
