claim_id,claim_text,metric,time,population,unit,candidate_kosis_table,api_params,calculation,verifiable
C08006,"SNE리서치에 따르면, 작년 글로벌 전기차 판매량에서 중국 비율은 65.9%로 1년 새 6%포인트 안팎 늘었다.",,,,,코로나19 이후 업무나 경력을 위한 네트워크 활동의 변화_회사의 공식 행사나 업무를 위한 회사 안팎의 공식 모임에 참석(tblId=DT_KWMP_2020132); 이용하는 정보보호 제품의 유형_시스템(앤드 포인트) 보안(복수응답) - 시스템(앤드 포인트) 보안 제품 활용 기업체(tblId=DT_A12719_2022_E_E0112); 스마트폰 서비스 이용 빈도_제품 할인 및 포인트 적립 앱(tblId=DT_164004_2022115); 국제이동_해외협력활동/글로벌 프로젝트(tblId=DT_395002_2021_021); 글로벌 연구개발(R&D) 협력 활동의 형태(tblId=DT_358004_029); 글로벌 연구개발(R&D) 협력 활동 추진 목적(tblId=DT_358004_030); 글로벌 창업인턴십 운영 현황(tblId=DT_112017N_082); 혁신정책별 기여도 - 글로벌시장 개척 지원(tblId=DT_395N_S2015142); 혁신정책별 기여도 - 글로벌시장 개척 지원(tblId=DT_395N_I2015142); 글로벌경쟁심화(tblId=TX_39501_A257),"orgId=338, tblId=DT_KWMP_2020132 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=338&tblId=DT_KWMP_2020132&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C08274,"올해 실적 컨센서스(증권가 평균 전망치)로는 매출액이 전년보다 21% 늘어난 1406억원, 영업이익은 흑자 전환한 176억원이다.",,,,,"전시사업자 업종 및 지역별 전시 관련 매출액, 영업이익(tblId=DT_430001_00_002); 전시시설 사업자의 매출액 및 영업이익 규모(tblId=DT_430001_01_009); 매출액 및 영업이익(tblId=DT_175001_032); 벤처기업의 매출액 증가율 및 영업이익률(tblId=TX_14203_A002); 2023년 기준 재무 현황(매출액, 수출액, 영업이익) - 합계(tblId=DT_D23037); 기업체 재무 현황(매출액,영업이익) - 합계(tblId=DT_D22037); 매출액 및 영업이익 증감(tblId=DT_D22038); 매출액 및 영업이익 증감(tblId=DT_D19037); 매출액 및 영업이익 증감(tblId=DT_D171030); 중견기업 산업별 매출액, 영업이익, 자산 및 부채(tblId=DT_14217MBS_002)","orgId=430, tblId=DT_430001_00_002 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=430&tblId=DT_430001_00_002&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C07267,"11일 통계청에 따르면, 지난 2월 식당에서 판매한 소주 가격인 외식 소주 물가는 전년 대비 1.6%, 외식 맥주 물가는 0.8% 내렸다.",,,,,"생애 음주(소주,맥주,포도주,양주 등 주류) 경험률(2008)(tblId=DT_MOGE_1540000479); 통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 평면TV 가격인하 추이(tblId=DT_113_STBL_1016095); 술집(소주방, 호프집 등) 이용 경험(tblId=DT_MOGE_1540002762); 업소 이용 나이 및 정도(호프집, 소주방)(2011)(tblId=DT_MOGE_1540002172); 업소 취업 경로(노래방, 만화방, 비디오방/DVD방, 카페, 호프집, 소주방등)(2008)(tblId=DT_MOGE_1540000165); 업소를 최초로 이용한 때_호프집, 소주방(2008)(tblId=DT_MOGE_1540000177); 호프집, 소주방 처음 갔던 시기(2008)(tblId=DT_MOGE_1540000891); 유해업소 이용 여부_호프집, 소주방(2008)(tblId=DT_MOGE_1540001389); 유해업소 이용률_호프집,소주방(2008)(tblId=DT_MOGE_1540001397)","orgId=154, tblId=DT_MOGE_1540000479 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=154&tblId=DT_MOGE_1540000479&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C08565,0 올해 1월 출생아 수가 2만3947명으로 1년 전(2만1461명)보다 11.6% 늘었다고 통계청이 26일 밝혔다.,,,,,통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 출생아 부모 중 출생아 100명당 육아휴직자(tblId=DT_CC2024B001); 출생아 부모 중 출생아 100명당 육아휴직 대상자(tblId=DT_CC2024C001); 출생아 100명당 출생아 부모 중 육아휴직자(tblId=DT_CC2020B001); 출생아 100명당 출생아 부모 중 육아휴직 대상자(tblId=DT_CC2020C001); 성별 출생아 수 및 사망자 수(tblId=DT_110001_A002); 성별 출생아수 및 사망률(tblId=DT_11001N_2013_A002); 신혼부부 특성별 평균 출생아 수(tblId=DT_1NW1020); 초혼 신혼부부 특성별 평균 출생아 수(tblId=DT_1NW2017); 재혼 신혼부부 특성별 평균 출생아 수(tblId=DT_1NW3017),"orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C08109,"국제결제은행(BIS) 기준 자기자본비율이 15.02%로 전년 말(14.35%)보다 올랐고, 법정 규제 비율 7~8%를 상회하고 있기 때문이다.",,,,,"보호자의 미디어 이용 지도_미디어 이용 감독(아이가 미디어를 이용하는 동안 옆에 있기)(tblId=DT_413002_2023_084); 대부분의 자살시도는 친한 사람과의 갈등 때문이다(tblId=DT_117094N_036N); 대부분의 자살시도는 친한 사람과의 갈등 때문이다(tblId=DT_11794N_036); 2024년  대기업․중견기업․중소기업․벤처기업 자기자본비율 및 부채비율 비교(tblId=DT_V25_A008); 2023년 대기업․중견기업․중소기업․벤처기업 자기자본비율 및 부채비율 비교(tblId=DT_V24_A006); 2022년 대기업,중견기업,중소기업,벤처기업 자기자본비율 및 부채비율 비교(tblId=DT_V23_A006); 2021년 대기업,중견기업,중소기업,벤처기업 자기자본비율 및 부채비율 비교(tblId=DT_V22006); 2020년 대기업,중견기업,중소기업,벤처기업 자기자본비율 및 부채비율 비교(tblId=DT_V21006); 2019년 대기업·중소기업·벤처기업 간 자기자본비율 및 부채비율 비교(tblId=DT_V20016); 2017년 대기업·중소기업·벤처기업 간 자기자본비율 및 부채비율 비교(tblId=DT_V18005)","orgId=413, tblId=DT_413002_2023_084 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=413&tblId=DT_413002_2023_084&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C08404,"1 정부가 차량용 요소 비축 물량을 54일분에서 70일분으로 늘리고, 중국 외 다른 지역에서 요소를 수입할 때 차액을 지원해주는 비율을 50%에서 최대 90%로 늘리기로 했다.",,,,,"월가구평균총수입별 컴퓨터/인터넷 사용을 위해 정부가 지원해주길 바라는 점(tblId=TX_383_2009_H1279); 일반정부의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)(tblId=DT_200Y153); 공공부문의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)(tblId=DT_200Y154); [디자인활용업체]해외 비즈니스 진출 지역_중국(중복응답)(tblId=DT_115026_C311); 동포 밀집지역 선호 여부 및 선호 이유(최대2개선택)(tblId=DT_2FR022R); 온라인・모바일분야 성별 종사자 현황(tblId=DT_113_STBL_1012982); 온라인・모바일분야 성별 종사자 현황: 대형(tblId=DT_113_STBL_1013025); 온라인・모바일분야 성별 종사자 현황: 일반(tblId=DT_113_STBL_1013030); 지원해주는 사람 여부(tblId=DT_11732S0111); 주로 지원해주는 사람의 유형(tblId=DT_11732S0112)","orgId=383, tblId=TX_383_2009_H1279 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=383&tblId=TX_383_2009_H1279&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C17442,"◇주력 산업 밀려난 분유는 ‘할인 끝’ 24일 통계청에 따르면, 지난달 분유 소비자 가격은 작년 같은 달보다 3.4% 올랐다.",,,,,마케팅혁신 여부(서비스상품 가격 할인 및 차별화 등 새로운 가격방식)(tblId=DT_395N_2011137); 제품가격 할인 및 차별화 등 새로운 가격방식 활용(tblId=DT_395N_2010071); 제품가격 할인 및 차별화 등 새로운 가격방식 활용(tblId=DT_395N_2008233); 전월대비 주택가격 수준(중개업소)(tblId=DT_39002_06); 전월대비 전세가격 수준(중개업소)(tblId=DT_39002_07); 전월대비 주택가격 수준(일반가구)(tblId=DT_39002_08); 전월대비 전세가격 수준(일반가구)(tblId=DT_39002_09); 디지털 역량 수준_당근마켓과 같은 중고 거래 앱을 통해 새 상품보다 저렴한 가격에 물건을 구매할 수 있다(tblId=DT_164004_2024248); 조제분유(모유 대체 아기분유)에 대한 정보 수집 경로(tblId=TX_33101_B084); 통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113),"orgId=395, tblId=DT_395N_2011137 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=395&tblId=DT_395N_2011137&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C17876,전체 주택 관련 대출에서 정책 대출의 비율은 2015년 말 17%에서 작년 말 28%로 증가했다.,,,,,"임금근로자의 주택유형별 개인대출(tblId=DT_1DE_1005); 임금근로자의 주택유형별 개인대출 연체율(tblId=DT_1DE_1018); 주택도시기금 대출실적(tblId=DT_MLTM_806); 일해서 벌어도 대출금 등 빚을 갚느라고 힘든지에 대한 의견(tblId=DT_MLTM_7009); 은행 대출을 통한 자금 조달 애로사항(tblId=DT_142020_E002); 15~64세 기혼가구의 주택매매 및 이사에서의 의사결정(tblId=TX_33101_A187); 정부가 제공하는 주거지원정책에 대한 인지도 및 이용경험 - 공공임대주택 등(tblId=DT_MOGE_3021300058); 작년 임금 근로활동 여부(tblId=DT_KWMP_2020136); 작년 월 평균 임금(세전, 인센티브 제외)(tblId=DT_KWMP_2020006); 작년 연간 평균 인센티브(세전)(tblId=DT_KWMP_2020007)","orgId=101, tblId=DT_1DE_1005 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1DE_1005&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C17968,서비스를 시작한 2017년 평균 6000원에서 8년 만에 약 58%나 상승한 수치다.,,,,,특수학교 또는 특수교육지원센터에서 처음 교육받기 시작한 시점(tblId=DT_112014_2023_02_008); 특수학교 또는 특수교육지원센터에서 처음 교육받기 시작한 시점(tblId=DT_112014_2020_06_008); 특수학교 또는 특수교육지원센터에서 처음 교육받기 시작한 시점(tblId=DT_112014_2017_05_008); 특수학교 또는 특수교육지원센터에서 처음 교육받기 시작한 시점(tblId=DT_11214_2014F005); 현재 배우자와 함께 살기 시작한 기간(tblId=DT_154001_24AA001100); 현재 배우자와 함께 살기 시작한 기간(tblId=DT_154001_019); 폭력행동을 주로 먼저 시작한 사람(tblId=DT_MOGE_1001000462); 아내가 응답한 부부폭력을 처음 시작한 사람(tblId=DT_MOGE_1001000023); [노인] 남편이 응답한 부부폭력을 처음 시작한 사람(tblId=DT_MOGE_1001000129); [노인] 아내가 응답한 부부폭력을 처음 시작한 사람(tblId=DT_MOGE_1001000119),"orgId=112, tblId=DT_112014_2023_02_008 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=112&tblId=DT_112014_2023_02_008&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C07527,22 지난해 12월 기준 우유의 원재료인 원유(原乳) 값은 전년 평균보다 6.17% 올랐다.,,,,,"우유, 유제품 섭취율(tblId=DT_MOGE_3020300008); 가족 및 가구원 돌보기-미취학가구원유무별 행동비율(19세 이상)(tblId=DT_2019_171_1TM2075XX); 가족 및 가구원 돌보기-미취학가구원유무별 행위자비율(19세 이상)(tblId=DT_2019_086_1TM2075X); 정신의료기관 입원환자의 입원유형 현황(tblId=DT_920023_A006); 정부지원유형(tblId=DT_MOGE_3021300199); 정부지원유형(tblId=DT_MOGE_3021300093); 피해장애인 지원유형(tblId=DT_117108_C022); 노동력 착취 피해장애인 지원유형(tblId=DT_117108_D026); 집단이용시설 피해장애인 지원유형(tblId=DT_117108_D039); 대학 기술기반 창업기업의 지원유형(tblId=DT_112017N_078)","orgId=154, tblId=DT_MOGE_3020300008 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=154&tblId=DT_MOGE_3020300008&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C08320,"전문가는 “중산층은 자가 소유 비율이 50%를 넘고, 교육비 지출도 고소득층과 유사한 수준을 유지하기를 원하는 계층”이라며 “이들 계층의 여윳돈 감소는 내수에 새로운 악재가 될 수 있다”고 했다.",,,,,"따돌림이나 폭력을 당하는 아이들은 그럴만한 이유가 있다(2013)(tblId=DT_ES40201N_137); 기업벤처링 성공요인: 내·외부 기업벤처팀은 해당분야의 전문가들로 구성되어 있다(tblId=DT_395N_S2020253); 사내벤처 성공요인: 사내벤처팀은 해당분야의 전문가들로 구성되어 있다(tblId=DT_395N_I2019247); 청소년의 자유 보장수준_1) 부모형제와 상관없이 원하는 종교를 가질 수 있다(2016)(tblId=DT_ES2016_040_1); 청소년의 자유 보장수준_1) 부모형제와 상관없이 원하는 종교를 가질 수 있다(2015)(tblId=DT_ES2015_040_1); 청소년의 자유 보장수준_1) 부모형제와 상관없이 원하는 종교를 가질 수 있다(tblId=DT_ES2014_38_1); 디지털 역량 수준_모바일 앱으로 사진을 보정하고, 원하는 스타일로 변환하거나 없는 요소를 추가할 수 있다(tblId=DT_164004_2024263); 신제품, 새로운 관리기법, 신공정기술 등을 업계 내에서 가장 먼저 도입하는 경우가 자주 있다(tblId=DT_427001_B033); a 양육관련 만족도: 자녀의 사교육비에 대한 부담이 있다(tblId=DT_MOGE_3020300149); 구성원의 창의적이고 혁신적인 활동을 지원하기 위한 사내 운영체계 및 실행규범이 운영되고 있다(tblId=DT_427001_B054)","orgId=402, tblId=DT_ES40201N_137 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=402&tblId=DT_ES40201N_137&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C08319,전체 가구의 교육비 평균 증가율이 0.4%라는 점을 감안하면 중산층에서 유독 큰 폭으로 늘어난 셈이다.,,,,,유아동: 스마트폰을 달라고 조르는 횟수가 점점 늘어난다(tblId=DT_12019_2015_034); 유아동: 스마트폰을 사용하는 시간이 점점 늘어난다(tblId=DT_12019_2015_031); 월가구평균총수입별 컴퓨터/인터넷 사용을 위해 정부가 지원해주길 바라는 점(tblId=TX_383_2009_H1279); 지식재산 인건비 및 교육비(tblId=DT_138002_A003_1); 지식재산 인건비 및 교육비(tblId=DT_138002_B003_1); 지식재산 인건비 및 교육비(tblId=DT_138002_A003); 지식재산 인건비 및 교육비(tblId=DT_138002_B003); 지식재산 인건비 및 교육비(tblId=TX_201101_A065); 지식재산 인건비 및 교육비(tblId=TX_201102_A055); 지식재산 인건비 및 교육비(tblId=TX_201001_A131),"orgId=127, tblId=DT_12019_2015_034 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=127&tblId=DT_12019_2015_034&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
