claim_id,claim_measurement_id,article_id,title,date,url,claim_text,measurement_text,measurement_usage,claim_domain_scope,measurement_binding_source,measurement_role,measurement_indicator,measurement_item,value,unit,measurement_period,measurement_prd_se,gold_verifiable,gold_measurement_correct,gold_ready,gold_label_tier,gold_org_id,gold_tbl_id,gold_tbl_name,gold_itm_id,gold_itm_name,gold_obj_l1,gold_obj_l1_name,gold_prd_se,gold_period,gold_previous_period,gold_value_type,gold_derivation_method,gold_source_unit,gold_source_value,gold_source_previous_value,gold_actual_value,gold_claim_signed_value,gold_abs_error,gold_relative_error_pct,gold_tolerance,gold_verdict,gold_coordinate_status,gold_confidence,gold_reason,gold_evidence_url,gold_retrieved_at,gold_label_source,human_reviewed
A0012-CG0267,A0012-CG0267-m1,A0012,조선업 산업기술인력 9년 만에 다시 상승세,2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/VR4RUPY3CFEGZGFC5M4JPY5SDE,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.,5만8042명,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,조선업 산업기술인력,조선업,58042,명,2022,Y,Y,Y,Y,CODEBOOK_KOSIS,115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",N/A,N/A,N/A,N/A,Y,2022,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,58042,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:INDUSTRIAL_WORKFORCE_SURVEY; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=115&tblId=DT_115_2012_AA001&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0012-CG0268,A0012-CG0268-m1,A0012,조선업 산업기술인력 9년 만에 다시 상승세,2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/VR4RUPY3CFEGZGFC5M4JPY5SDE,31일 산업통상자원부의 ‘산업기술인력 수급 실태조사’에 따르면 지난 2023년 말 조선 산업기술인력은 5만8528명으로 전년인 2022년 대비 0.8% 증가했다.,5만8528명,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,조선 산업기술인력,조선업,58528,명,2023,Y,Y,Y,Y,CODEBOOK_KOSIS,115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",N/A,N/A,N/A,N/A,Y,2023,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,58528,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:INDUSTRIAL_WORKFORCE_SURVEY; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=115&tblId=DT_115_2012_AA001&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0012-CG0269,A0012-CG0269-m1,A0012,조선업 산업기술인력 9년 만에 다시 상승세,2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/VR4RUPY3CFEGZGFC5M4JPY5SDE,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.,6만9766명,KOSIS_VALUE,국내공식통계,codex_common_codebook,이전값,조선업 산업기술인력,조선업,69766,명,2014,Y,Y,Y,Y,CODEBOOK_KOSIS,115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",N/A,N/A,N/A,N/A,Y,2014,N/A,이전값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,69766,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:INDUSTRIAL_WORKFORCE_SURVEY; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=115&tblId=DT_115_2012_AA001&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0302,A0018-CG0302-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",518억달러,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,무역 흑자,무역 흑자,51800000000,달러,2024,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2024,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,51800000000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0303,A0018-CG0303-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 흑자 폭은 2018년(697억달러 흑자) 이후 6년 만에 최대다.,697억달러,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,흑자 폭,흑자 폭,69700000000,달러,2018,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2018,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,69700000000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0305,A0018-CG0305-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",1.6%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,수입액 증감률,수입액 증감률,1.6,%,2024,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2024,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,1.6,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0307,A0018-CG0307-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,1.4%,KOSIS_VALUE,국내공식통계,codex_common_codebook,참고값,수출 증가율,반도체,1.4,%,2024,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2024,N/A,참고값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,1.4,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0309,A0018-CG0309-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,1006조원,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,총수출액,반도체,1006000000000000,원,2024,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2024,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,1006000000000000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0311,A0018-CG0311-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,기존 역대 최대 규모였던 2022년 기록(6836억달러)을 2억달러 웃돌아 역대 최대 수출 실적을 달성했다.,2억달러,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감량,총 수출액 증감,반도체,200000000,달러,2022,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2022,N/A,증감량,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,200000000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0313,A0018-CG0313-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.,31.5%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,수출 증가율,반도체,31.5,%,2024,M,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,M,2024,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,31.5,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0314,A0018-CG0314-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,6.6%,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,수출 증가율,반도체,6.6,%,2024,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2024,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,6.6,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0315,A0018-CG0315-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,613억8000만달러,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,수출액,반도체,61380000000,달러,2024,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2024,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,61380000000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0316,A0018-CG0316-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,기존 역대 최대 규모였던 2022년 기록(6836억달러)을 2억달러 웃돌아 역대 최대 수출 실적을 달성했다.,6836억달러,KOSIS_VALUE,국내공식통계,codex_common_codebook,이전값,총 수출액,반도체,683600000000,달러,2022,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2022,N/A,이전값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,683600000000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0318,A0018-CG0318-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,8.2%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,총수출액 증감률,반도체,8.2,%,2023,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2023,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,8.2,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0321,A0018-CG0321-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,1.4%,KOSIS_VALUE,국내공식통계,codex_common_codebook,참고값,수출액 증감률,수출액 증감률,1.4,%,202401,M,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,M,202401,N/A,참고값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,1.4,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0322,A0018-CG0322-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,1.4%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,수출 증가율,수출 증가율,1.4,%,202411,M,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,M,202411,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,1.4,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0325,A0018-CG0325-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,1006조원,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,수출액,수출액,1006000000000000,원,2024,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2024,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,1006000000000000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0327,A0018-CG0327-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,기존 역대 최대 규모였던 2022년 기록(6836억달러)을 2억달러 웃돌아 역대 최대 수출 실적을 달성했다.,2억달러,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,수출액,수출액,200000000,달러,2022,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2022,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,200000000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0328,A0018-CG0328-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,6.6%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,수출액 증감률,수출액 증감률,6.6,%,202401,M,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,M,202401,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,6.6,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0329,A0018-CG0329-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,6.6%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,수출 증가율,수출 증가율,6.6,%,202412,M,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,M,202412,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,6.6,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0330,A0018-CG0330-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,613억8000만달러,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,수출액,수출액,61380000000,달러,202401,M,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,M,202401,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,61380000000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-CG0331,A0018-CG0331-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,613억8000만달러,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,총수출액,총수출액,61380000000,달러,202412,M,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,M,202412,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,61380000000,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
