gold_id,claim_id,article_id,title,date,url,claim_text,claim_type,claim_value,claim_unit,gold_label,gold_label_tier,gold_verifiable,gold_ready,human_reviewed,gold_org_id,gold_tbl_id,gold_tbl_name,gold_obj_l1,gold_obj_l2,gold_itm_id,gold_item_name,gold_category_name,gold_prd_se,gold_period,gold_previous_period,gold_source_value,gold_previous_source_value,gold_source_unit,gold_actual_value,gold_derivation_method,gold_coordinate_status,gold_label_source,gold_evidence_url,gold_evidence_batch,gold_retrieved_at
MCPG-133,C03670,463,"석유·채소값 뛰니...1월 물가 2.2% 상승, 5개월 만에 2%대 복귀",2025-02-05,https://www.chosun.com/economy/economy_general/2025/02/05/V2MN7UBTEZBJPG7WGGILZRXH6Y,"다만 파(-32%)와 오이(-11.6%) 등 가격이 떨어진 품목도 있었고, 사과(-2.2%)는 지난해 1~2월 가격이 워낙 크게 올랐던 기저효과로 가격 하락세를 보였다.",CHANGE_RATE,-2.2,"['%', '%', '%', '월']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,M,202402,202401,113.78,113.17,2020＝100,0.5390121056817173,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.792Z
MCPG-134,C04323,547,미국 1월 소비자물가 3% 상승... 금리 인하 속도 늦춰질 듯,2025-02-12,https://www.chosun.com/economy/economy_general/2025/02/12/6KAQJONZLRB4HIL6R2ER3BJ5WQ,미국 소비자물가가 3%대로 복귀한 것은 지난해 6월(3%) 이후 7개월 만이다.,LEVEL,3.0,"['%', '월', '%', '개']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,M,202406,N/A,113.84,N/A,2020＝100,113.84,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.792Z
MCPG-135,C07267,917,외식 물가는 치솟는데… 눈물나는 식당 술값 ‘역주행’,2025-03-12,https://www.chosun.com/economy/economy_general/2025/03/12/CJX2KI2XHBFVPIK3NBGMVKFXMA,"11일 통계청에 따르면, 지난 2월 식당에서 판매한 소주 가격인 외식 소주 물가는 전년 대비 1.6%, 외식 맥주 물가는 0.8% 내렸다.",CHANGE_RATE,0.8,"['일', '월', '%', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,M,202402,202302,113.78,110.33,2020＝100,3.126982688298743,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.792Z
MCPG-136,C07989,1026,"일본은행, 기준금리 0.5% 수준으로 동결",2025-03-20,https://www.chosun.com/economy/economy_general/2025/03/20/VGS3HQ4C7BHR3C4DQV4LZOSVZE,"1월 소비자물가는 전년보다 4% 올라, 2년 만의 최고치였다.",LEVEL,4.0,"['월', '%', '년']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,M,202401,N/A,113.17,N/A,2020＝100,113.17,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.792Z
MCPG-137,C09331,1204,최상목 부총리 “상반기 전기·가스·철도 요금 동결”,2025-04-03,https://www.chosun.com/economy/economy_general/2025/04/03/NMEO4455DJAXHP6FKCGHF7CBQM,"지난달 가공식품 물가는 전년 대비 3.1% 올랐는데, 이 같은 상승 폭은 2023년 12월(4.2%) 이후 최대치다.",CHANGE_RATE,4.2,"['%', '년', '월', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,M,202412,202312,114.91,112.73,2020＝100,1.9338241816730175,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.792Z
MCPG-138,C10977,1411,日과 관세협상에서 방위비 불쑥 꺼낸 美,2025-04-19,https://www.chosun.com/economy/industry-company/2025/04/19/FLZI6R3MHRGEXLOTI4J6JAO7BE,"일본은 미국과 2022~2026년 연간 평균 2210억엔(약 2조2000억원)을 현물을 포함해 주일 미군에 주기로 했고, 우리 외교부는 미 국무부와 지난해 10월, 2026년 분담금 총액을 올해 대비 8.3% 늘어난 1조5192억원을 현금으로 지급하기로 합의하고 이후 물가에 따라 인상하기로 했다.",LEVEL,5192.0,"['년', '억원', '월', '년', '%', '억원']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,M,202410,N/A,114.69,N/A,2020＝100,114.69,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.792Z
MCPG-139,C12850,1683,中 4월 소비자물가 작년比 0.1% 내려...3개월 연속 하락세,2025-05-10,https://www.chosun.com/economy/economy_general/2025/05/10/RY6HA23AKRAQ5ESOCKE4275KFQ,1 중국의 4월 소비자물가지수(CPI)가 지난해 동월 대비 0.1% 내려갔다.,LEVEL,0.1,"['월', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,M,202404,N/A,114.01,N/A,2020＝100,114.01,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.792Z
MCPG-140,C14083,1853,국제 유가 하락에 4월 생산자물가 전월보다 하락,2025-05-23,https://www.chosun.com/economy/economy_general/2025/05/23/EMZ6BBQZAND4DKNQF5RMMDSQEM,"이문희 한은 물가통계팀장은 “5월 들어 중순까지 평균 유가가 전월보다 6% 정도 하락한 만큼, 이런 추세가 이어지면 5월 생산자물가에도 하방 압력으로 작용할 수 있을 것”이라고 했다.",CHANGE_RATE,6.0,"['월', '%', '월']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,M,202505,202504,116.27,116.38,2020＝100,-0.09451795841209781,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.802Z
MCPG-141,C16486,2167,"사먹기도 해먹기도 겁나는 물가, OECD 2위",2025-06-16,https://www.chosun.com/economy/economy_general/2025/06/16/V5I4E7K4IFHELJ3BU7CFB3VPHU,"aT(한국농수산식품유통공사) 농산물 유통 실태 조사에 따르면, 농산물 구매 가격에서 유통 비용이 차지하는 비율을 의미하는 ‘유통 비용률’은 1999년 39%에서 2022년 49.7%까지 높아졌다.",LEVEL,49.7,"['년', '%', '년', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,Y,2022,N/A,107.72,N/A,2020＝100,107.72,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,61-120,2026-08-05T08:35:53.802Z
MCPG-142,C18105,2375,가공식품 물가 4.6%↑ 새 정부 출범에도 고공행진,2025-07-02,https://www.chosun.com/economy/economy_general/2025/07/02/XGWZFYDANBHY5F4B2ZSPFDBPCQ,수산물 가격은 7.4% 상승해 2023년 3월(7.4%) 이후 2년 3개월 만에 가장 높은 오름폭을 보였다.,CHANGE_RATE,7.4,"['%', '년', '월', '%', '년', '개']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,M,202303,202302,110.52,110.33,2020＝100,0.1722106408048561,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.848Z
MCPG-143,C19744,2605,"통신료·외식 할인 종료… 생활물가, 전월比 1%P 상승",2025-10-02,https://biz.chosun.com/policy/policy_sub/2025/10/02/RYCCY5GNCFCR5DLWADJPTZI4RI/,작년 9월 폭염으로 인한 공급이 부족했던 채소류는 올해 9월엔 안정적으로 공급되면서 물가가 12.3% 내렸다.,CHANGE_RATE,12.3,"['월', '월', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,M,202409,202408,114.65,114.54,2020＝100,0.09603631918980218,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.848Z
MCPG-144,C20319,2688,무서운 물가 버거운 월세,2025-11-05,https://www.chosun.com/economy/economy_general/2025/11/05/V34MXCN2EJFETORLTMYZB6R5TU/,지난달 소비자 물가가 1년 새 2.4% 오르며 1년 3개월 만에 가장 큰 폭으로 뛰었다고 국가데이터처가 4일 밝혔다.,LEVEL,2.4,"['년', '%', '년', '개', '일']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1J22003,소비자물가지수(2020＝100),T10,N/A,T,소비자물가지수(총지수),전국,M,202510,N/A,117.42,N/A,2020＝100,117.42,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22003&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.849Z
MCPG-145,C01344,187,崔 대행 “취약부문별 맞춤형 일자리 지원 방안 마련하라”,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/54OHUQPUSZHNFPOOJF6PA7N3QI,지난달 취업자 수가 46개월 만에 5만2000명(전년 동기 대비) 감소 전환한 데 따른 조치다.,CHANGE_RATE,2000.0,"['개', '명']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T30,취업자,계,M,202412,202312,28041.1,28092.9,천명,-0.18438822620663195,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.849Z
MCPG-146,C01478,202,고용 한파… 청년이라 더 추운 겨울,2025-01-16,https://www.chosun.com/economy/economy_general/2025/01/16/IYBVLBS7D5AJ3ENSN7WNDOJX2Y,"지난달 실업률은 3.8%로 2022년 1월(4.1%) 이후 가장 높았고, 청년 실업률은 5.9%로 6%에 육박했다.",LEVEL,6.0,"['%', '년', '월', '%', '%', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T80,실업률,계,M,202401,N/A,3.7,N/A,%,3.7,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.849Z
MCPG-147,C03859,491,4%로 떨어진 美 실업률...금리 인하 전망 줄어,2025-02-07,https://www.chosun.com/economy/economy_general/2025/02/07/X4YBFCHS5FGHTPPSUDTKHI6V7Q,"그러나 1월 실업률은 4%를 기록, 전월(4.1%)보다 낮았다.",LEVEL,4.1,"['월', '%', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T80,실업률,계,M,202501,N/A,3.7,N/A,%,3.7,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.849Z
MCPG-148,C04576,579,1월 취업자 13.5만명 늘어...노인 일자리 신속 집행에 일시 호조,2025-02-14,https://www.chosun.com/economy/economy_general/2025/02/14/CMQ2GGIF6NFVFOK7NS472SUCSM,"14일 통계청이 발표한 ‘1월 고용동향’에 따르면, 지난달 취업자 수는 2787만8000명으로 1년 전(2774만3000명)보다 13만5000명 늘었다.",CHANGE_RATE,5000.0,"['일', '월', '명', '년', '명', '명']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T30,취업자,계,M,202501,202412,27878.0,28041.1,천명,-0.5816462264319109,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.849Z
MCPG-149,C04585,579,1월 취업자 13.5만명 늘어...노인 일자리 신속 집행에 일시 호조,2025-02-14,https://www.chosun.com/economy/economy_general/2025/02/14/CMQ2GGIF6NFVFOK7NS472SUCSM,"대표적으로 도·소매업 취업자는 전년 동월 대비 9만1000명 감소하는 데 그치며, 지난해 8월(-5만5000명) 이후 5개월 만에 최저 감소폭을 보였다.",CHANGE_RATE,5000.0,"['명', '월', '명', '개']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T30,취업자,계,M,202408,202308,28800.8,28678.0,천명,0.42820280354278284,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.849Z
MCPG-150,C04586,579,1월 취업자 13.5만명 늘어...노인 일자리 신속 집행에 일시 호조,2025-02-14,https://www.chosun.com/economy/economy_general/2025/02/14/CMQ2GGIF6NFVFOK7NS472SUCSM,"지난달 건설업 취업자는 전년 동월 대비 16만9000명 감소하면서, 지난 2013년 관련 통계 작성 이래 최대 감소폭을 보였다.",CHANGE_RATE,9000.0,"['명', '년']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T30,취업자,계,M,202401,202301,27742.9,27363.1,천명,1.3880006285837605,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.849Z
MCPG-151,C04949,628,월급쟁이가 낸 세금 첫 60조원 돌파… 법인세 육박,2025-02-18,https://www.chosun.com/economy/economy_general/2025/02/18/ACYHDWUYD5CGBP3AODXWYTSYVQ,"통계청에 따르면, 지난해 취업자는 전년보다 16만명 늘었는데 임금 근로자는 21만5000명 늘었다.",CHANGE_RATE,16.0,['명'],REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T30,취업자,계,Y,2024,2023,28575.5,28416.3,천명,0.5602418330324522,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.849Z
MCPG-152,C06721,846,2월 미국 신규고용 예상 밑돌아...트럼프침체 우려,2025-03-07,https://www.chosun.com/economy/economy_general/2025/03/07/ZNQGRX42MZF5VHHAYKQ33QFWFY,실업률 또한 4.1%로 전월(4%)보다 높아졌다.,LEVEL,4.0,"['%', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T80,실업률,계,M,202502,N/A,3.2,N/A,%,3.2,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.849Z
MCPG-153,C09942,1285,3월 청년 실업률 7.5%... 코로나 이후 최고,2025-04-09,https://www.chosun.com/economy/economy_general/2025/04/09/S5F7BYR5GJDQZFTEJM6L2KWREQ,4 지난달 청년 실업률이 7% 중반까지 치솟아 코로나 대유행으로 실업률이 10%까지 치솟았던 2021년 이후 4년 만에 가장 높았다.,LEVEL,10.0,"['%', '%', '년', '년']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T80,실업률,계,M,202503,N/A,3.1,N/A,%,3.1,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.849Z
MCPG-154,C09944,1285,3월 청년 실업률 7.5%... 코로나 이후 최고,2025-04-09,https://www.chosun.com/economy/economy_general/2025/04/09/S5F7BYR5GJDQZFTEJM6L2KWREQ,"9일 통계청이 발표한 ‘3월 고용동향’에 따르면, 지난 3월 취업자 수는 2858만9000명으로 전년 동월 대비 19만3000명 증가했다.",CHANGE_RATE,3000.0,"['일', '월', '월', '명', '명']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T80,실업률,계,M,202403,202303,3.0,2.9,%,3.448275862068969,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.850Z
MCPG-155,C09950,1285,3월 청년 실업률 7.5%... 코로나 이후 최고,2025-04-09,https://www.chosun.com/economy/economy_general/2025/04/09/S5F7BYR5GJDQZFTEJM6L2KWREQ,청년 경제활동인구 대비 실업자 수를 뜻하는 청년 실업률은 7.5%로 코로나 대유행이 한창이었던 2021년 6월(8.9%) 이후 3년 9개월 이후 최고치를 기록했다.,LEVEL,8.9,"['%', '년', '월', '%', '년', '개']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T80,실업률,계,M,202106,N/A,3.8,N/A,%,3.8,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.850Z
MCPG-156,C09951,1285,3월 청년 실업률 7.5%... 코로나 이후 최고,2025-04-09,https://www.chosun.com/economy/economy_general/2025/04/09/S5F7BYR5GJDQZFTEJM6L2KWREQ,3월 기준으로는 청년 실업률이 10%에 달했던 2021년 3월 이후 4년 만에 가장 높다.,LEVEL,10.0,"['월', '%', '년', '월', '년']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T80,실업률,계,M,202103,N/A,4.3,N/A,%,4.3,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.850Z
MCPG-157,C10000,1292,3월 청년 실업률 7.5%… 4년 만에 최대치 기록,2025-04-10,https://www.chosun.com/economy/economy_general/2025/04/10/6WLSW5D3JFC3XHV6BX4GAXERTU,"특히 건설업 취업자 수는 전년 동월 대비 8.7% 줄었는데, 2013년 관련 통계 작성 이래 최대 감소 폭이다.",CHANGE_RATE,8.7,"['%', '년']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T80,실업률,계,M,202412,202312,3.8,3.3,%,15.151515151515152,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.850Z
MCPG-158,C13415,1752,제조업 취업자 6년 만에 최대 감소,2025-05-15,https://www.chosun.com/economy/economy_general/2025/05/15/YJZYOKBKABHNNK6M34RI6QJREA,제조업은 지난달 기준 취업자 수가 439만7000명으로 전체 취업자의 15.2%를 차지하는 ‘일자리 창출 1위 업종’이다.,LEVEL,15.2,"['명', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T30,취업자,계,M,202504,N/A,28887.0,N/A,천명,28887.0,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.850Z
MCPG-159,C13515,1766,"“쉬는 게 버는 것?”… 70대 초보 사장, 매출은 3050의 절반",2025-05-16,https://www.chosun.com/economy/economy_general/2025/05/16/Q6AP76HLH5BWPPK7H4LMK24LBE,그런데 이제는 2차 베이비부머(1964~1974년생)들의 은퇴가 늘어나면서 2032년 전체 취업자의 약 9%인 248만명에 달할 것으로 예측되고 있다.,LEVEL,9.0,"['년', '년', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T30,취업자,계,Y,2023,N/A,28416.3,N/A,천명,28416.3,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.850Z
