claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_measurement_period,period_alignment_status,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,in_ready,mapping_exclusion_code,mapping_exclusion_reason,mapping_gate,mapping_gate_reason,enrichment_actions,item_ungrounded,dropped_item,period_span_start,period_span_end,period_aggregation,scope_gate_code,scope_gate_reason,scope_gate_severity,scope_gate_blocked,mapping_type,obj_target_terms,retrieval_fallback_code,retrieval_fallback_reason,indicator_fallback_source,unit_dimension_hypotheses,derived_computation_required,verification_review_required,verification_review_reason,allowed_mapping_types
A0026-SP7783F9A665,A0026-SP7783F9A665-m2,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,"최근 미국 경제가 호조세를 보이고 있고, 트럼프 2기 행정부 출범과 국내 정치적 불안이 겹치면서 달러 대비 원화 환율은 지난달 말(30일) 오후 3시 30분 기준 1472.5원을 기록했다. 연간으로 따지면 무려 172.1원이 올랐다.",2일 기획재정부는 이 같은 내용이 담긴 외환시장 관련 ‘2025년 경제정책방향’을 발표했다.,기재부 관계자는 향후 환율 전망에 대해 “외환시장 여건은 미국의 금리 경로 불확실성 등으로 최근 환율 변동성 같은 불확실성이 있는 상황”이라고 했다.,국내공식통계,N,금융·금리,환율 상승폭,달러 대비 원화 환율,-,,,,-,-,-,202501,-,M,확정,172.1원,KOSIS_VALUE,hcx,환율 상승폭,-,202501,M,hcx,현재값,172.1,-,-,N,원,증감량,증가,전년,"최근 미국 경제가 호조세를 보이고 있고, 트럼프 2기 행정부 출범과 국내 정치적 불안이 겹치면서 달러 대비 원화 환율은 지난달 말(30일) 오후 3시 30분 기준 1472.5원을 기록했다. 연간으로 따지면 무려 172.1원이 올랐다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,환율,,202501,M,202501,,원,원,currency,absolute_change,unspecified,202401,N,N,INTRADAY_MARKET_RATE,특정 시각 기준 환율 — KOSIS 는 월·연 평균만 수록,REJECT,INTRADAY_MARKET_RATE,,N,,,,,INTRADAY_MARKET_RATE,특정 시각 기준 환율 — KOSIS 는 월·연 평균만 수록,REJECT,Y,,,DERIVED_VALUE_REQUIRES_COMPUTATION,증감값은 직접 공표 ITEM 확인 또는 수준값 재계산 필요,,currency,Y,N,,direct|difference_from_level
A0028-SPB5DC75CD1D,A0028-SPB5DC75CD1D-m1,A0028,"현대차그룹 전기차 5종, 美 보조금 최대 7500달러 확정",2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/JAOXUIC3JJEU7APKQ7W6OHYJRQ,현대차그룹 전기차가 미국에서 처음으로 최대 7500달러(약 1100만원) 규모 IRA(인플레이션 감축법) 보조금 지급 대상에 포함됐다.,-,IRA는 미국 정부가 전기차·태양광·풍력 등 핵심 청정에너지 산업의 자국 유치를 위해 2022년부터 시행하는 법이다.,해외통계·정책,N,금융·금리,IRA 보조금,"전기차, 보조금, 현대차그룹, 미국, IRA",-,,,전기차,-,-,-,,-,,확정,7500달러,POLICY_VALUE,hcx,IRA 보조금,전기차,-,-,hcx,목표값,7500,-,-,N,달러,수준값,-,,현대차그룹 전기차가 미국에서 처음으로 최대 7500달러(약 1100만원) 규모 IRA(인플레이션 감축법) 보조금 지급 대상에 포함됐다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,IRA 보조금,전기차,,,,,달러,달러,currency,amount,item,,N,N,NOT_KOSIS_VALUE,measurement_usage=POLICY_VALUE,REJECT,NOT_KOSIS_VALUE,,N,,,,,,,,N,direct,,,,,currency,N,N,,
A0028-SPB5DC75CD1D,A0028-SPB5DC75CD1D-m2,A0028,"현대차그룹 전기차 5종, 美 보조금 최대 7500달러 확정",2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/JAOXUIC3JJEU7APKQ7W6OHYJRQ,현대차그룹 전기차가 미국에서 처음으로 최대 7500달러(약 1100만원) 규모 IRA(인플레이션 감축법) 보조금 지급 대상에 포함됐다.,-,IRA는 미국 정부가 전기차·태양광·풍력 등 핵심 청정에너지 산업의 자국 유치를 위해 2022년부터 시행하는 법이다.,해외통계·정책,N,금융·금리,IRA 보조금,"전기차, 보조금, 현대차그룹, 미국, IRA",-,,,전기차,-,-,-,,-,,확정,1100만원,POLICY_VALUE,hcx,IRA 보조금,전기차,-,-,hcx,목표값,11000000,-,-,Y,원,수준값,-,,현대차그룹 전기차가 미국에서 처음으로 최대 7500달러(약 1100만원) 규모 IRA(인플레이션 감축법) 보조금 지급 대상에 포함됐다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,IRA 보조금,전기차,,,,,원,원,currency,amount,item,,N,N,NOT_KOSIS_VALUE,measurement_usage=POLICY_VALUE,REJECT,NOT_KOSIS_VALUE,,N,,,,,,,,N,direct,,,,,currency,N,N,,
A0028-SP488D1E6C03,A0028-SP488D1E6C03-m1,A0028,"현대차그룹 전기차 5종, 美 보조금 최대 7500달러 확정",2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/JAOXUIC3JJEU7APKQ7W6OHYJRQ,"2023년에는 34개, 지난해에는 연말까지 50개 모델에 대해 혜택을 줬다.","1일(현지 시각) 미국 에너지부는 홈페이지에 올해 보조금을 지급받을 수 있는 전기차로 현대차 아이오닉5와 아이오닉9, 기아 EV6와 EV9, 제네시스 GV70 전동화 모델을 포함한 모델 25개를 공개했다.","테슬라는 사이버트럭 2종을 포함해 모델3와 모델X, 모델Y 등 총 9종이 리스트에 올랐다.",해외통계·정책,Y,무역,전기차 보조금 지급 모델 수,"전기차, 보조금, 현대차그룹, 미국, 모델",-,,,전기차,-,-,미국,2024,-,Y,확정,34개,KOSIS_VALUE,hcx,전기차 보조금 지급 모델 수,전기차,2023,Y,hcx,현재값,34,-,-,N,개,수준값,-,전년,"2023년에는 34개, 지난해에는 연말까지 50개 모델에 대해 혜택을 줬다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,전기차 보조금 지급 모델 수,전기차,"2023, 2024",Y,2023,RELATIVE_YEAR_FROM_ARTICLE_DATE,개,개,count,count,item,,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=해외통계·정책,REJECT,OUT_OF_KOSIS_SCOPE,,N,,,,,,,,N,direct,,,,,count,N,N,,
A0028-SP488D1E6C03,A0028-SP488D1E6C03-m2,A0028,"현대차그룹 전기차 5종, 美 보조금 최대 7500달러 확정",2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/JAOXUIC3JJEU7APKQ7W6OHYJRQ,"2023년에는 34개, 지난해에는 연말까지 50개 모델에 대해 혜택을 줬다.","1일(현지 시각) 미국 에너지부는 홈페이지에 올해 보조금을 지급받을 수 있는 전기차로 현대차 아이오닉5와 아이오닉9, 기아 EV6와 EV9, 제네시스 GV70 전동화 모델을 포함한 모델 25개를 공개했다.","테슬라는 사이버트럭 2종을 포함해 모델3와 모델X, 모델Y 등 총 9종이 리스트에 올랐다.",해외통계·정책,Y,무역,전기차 보조금 지급 모델 수,"전기차, 보조금, 현대차그룹, 미국, 모델",-,,,전기차,-,-,미국,2024,-,Y,확정,50개,KOSIS_VALUE,hcx,전기차 보조금 지급 모델 수,전기차,2024,Y,hcx,현재값,50,-,-,N,개,수준값,-,전년,"2023년에는 34개, 지난해에는 연말까지 50개 모델에 대해 혜택을 줬다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,전기차 보조금 지급 모델 수,전기차,"2023, 2024",Y,2024,RELATIVE_YEAR_FROM_ARTICLE_DATE,개,개,count,count,item,,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=해외통계·정책,REJECT,OUT_OF_KOSIS_SCOPE,,N,,,,,,,,N,direct,,,,,count,N,N,,
A0029-SPEA6B4D01A2,A0029-SPEA6B4D01A2-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"작년 국내 완성차 업체들의 판매량이 2023년 대비 0.6% 줄며, 3년만에 감소세로 돌아섰다.",한국 경제의 내수와 수출을 떠받치던 자동차 산업이 전기차 캐즘(수요 정체) 영향권에 본격 접어들면서 실적 부진에 빠졌다.,"경기 침체 속 내수 판매가 6%대 급감했고, 수출은 전체적으로 보합세를 보인 가운데 현대차와 르노코리아 등 판매량이 큰 폭으로 줄었다.",국내공식통계,Y,소매·소비,완성차 판매량 변화 주기,"완성차, 판매량, 감소세, 내수, 전기차, 캐즘",-,,,완성차,-,-,-,2024,-,Y,확정,3년,CONTEXT,hcx,완성차 판매량 변화 주기,완성차,2023,Y,hcx,참고값,3,-,-,N,년,수준값,감소,전년,"작년 국내 완성차 업체들의 판매량이 2023년 대비 0.6% 줄며, 3년만에 감소세로 돌아섰다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량 증감률,완성차,2024,Y,2023,RELATIVE_YEAR_FROM_ARTICLE_DATE,년,년,duration,condition,item,,N,N,NOT_KOSIS_VALUE,measurement_usage=CONTEXT,REJECT,NOT_KOSIS_VALUE,,N,,,,,,,,N,direct,,,,,duration,N,N,,
A0029-SPE22372050C,A0029-SPE22372050C-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"경기 침체 속 내수 판매가 6%대 급감했고, 수출은 전체적으로 보합세를 보인 가운데 현대차와 르노코리아 등 판매량이 큰 폭으로 줄었다.","작년 국내 완성차 업체들의 판매량이 2023년 대비 0.6% 줄며, 3년만에 감소세로 돌아섰다.","국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.",국내공식통계,Y,소매·소비,완성차 판매량 증감률,"완성차, 판매량, 내수, 수출, 전기차, 캐즘",-,,,완성차,-,-,-,2024,-,Y,확정,6%,KOSIS_VALUE,hcx,완성차 판매량 증감률,완성차,2024,Y,hcx,증감률,6,-,-,N,%,증감률,감소,전년,"경기 침체 속 내수 판매가 6%대 급감했고, 수출은 전체적으로 보합세를 보인 가운데 현대차와 르노코리아 등 판매량이 큰 폭으로 줄었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,CHANGE_RATE_FROM_TEXT,%,%,rate,rate_change,item,2023,N,N,ENUMERATED_COMPANIES,"개별 기업 2곳(르노코리아, 현대차) 합계 — 산업 집계와 정의가 다름",REJECT,ENUMERATED_COMPANIES,,N,,,,,ENUMERATED_COMPANIES,"개별 기업 2곳(르노코리아, 현대차) 합계 — 산업 집계와 정의가 다름",REJECT,Y,,,DERIVED_VALUE_REQUIRES_COMPUTATION,증감값은 직접 공표 ITEM 확인 또는 수준값 재계산 필요,,rate,Y,N,,direct|rate_from_level
A0029-SP91B0F27655,A0029-SP91B0F27655-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.","경기 침체 속 내수 판매가 6%대 급감했고, 수출은 전체적으로 보합세를 보인 가운데 현대차와 르노코리아 등 판매량이 큰 폭으로 줄었다.","국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",국내공식통계,Y,소매·소비,완성차 판매자 수,"완성차, 판매량, 내수, 수출, 전기차, 캐즘",-,,,완성차,-,-,-,2024,-,Y,확정,5사,CONTEXT,hcx,완성차 판매자 수,완성차,2024,Y,hcx,현재값,5,-,-,N,개,수준값,-,전년,"[검증 대상 문장] 국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,RELATIVE_YEAR_FROM_ARTICLE_DATE,사,개,count,count,item,,N,N,NOT_KOSIS_VALUE,measurement_usage=CONTEXT,REJECT,NOT_KOSIS_VALUE,,N,,,,,ENUMERATED_COMPANIES,"개별 기업 5곳(gm 한국사업장, kg모빌리티, 기아) 합계 — 산업 집계와 정의가 다름",REJECT,Y,direct,,,,,count,N,N,,
A0029-SP91B0F27655,A0029-SP91B0F27655-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.","경기 침체 속 내수 판매가 6%대 급감했고, 수출은 전체적으로 보합세를 보인 가운데 현대차와 르노코리아 등 판매량이 큰 폭으로 줄었다.","국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",국내공식통계,Y,소매·소비,완성차 판매량,"완성차, 판매량, 내수, 수출, 전기차, 캐즘",-,,,완성차,-,-,-,2024,-,Y,확정,794만7170대,KOSIS_VALUE,hcx,완성차 판매량,완성차,2024,Y,hcx,현재값,7947170,-,-,N,대,수준값,-,전년,"[검증 대상 문장] 국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,RELATIVE_YEAR_FROM_ARTICLE_DATE,대,대,count,count,item,,N,N,DECLARED_COMPANY_AGGREGATE,유한한 기업 집단이 자체 발표한 실적 합계는 KOSIS 직접값이 아님,REJECT,DECLARED_COMPANY_AGGREGATE,,N,,,,,ENUMERATED_COMPANIES,"개별 기업 5곳(gm 한국사업장, kg모빌리티, 기아) 합계 — 산업 집계와 정의가 다름",REJECT,Y,direct,,,,,count,N,N,,
A0029-SPC266C13A00,A0029-SPC266C13A00-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.","국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.","작년 완성차 5사의 국내 판매는 하반기 신차를 낸 르노코리아를 제외하고 일제히 줄었다. 고금리 속 경기 침체가 심화됐고, 충전 불편과 비싼 가격을 이유로 전기차 수요가 주춤한 영향이다.",국내공식통계,Y,소매·소비,완성차 판매량,"완성차, 판매량, 내수, 전기차, 캐즘",-,,,완성차,-,-,-,2024,-,Y,확정,135만6706대,KOSIS_VALUE,hcx,완성차 판매량,완성차,2024,Y,hcx,현재값,1356706,-,-,N,대,수준값,감소,전년,"[검증 대상 문장] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,대,대,count,count,item,,N,N,DECLARED_COMPANY_AGGREGATE,유한한 기업 집단이 자체 발표한 실적 합계는 KOSIS 직접값이 아님,REJECT,DECLARED_COMPANY_AGGREGATE,,N,,,,,,,,N,direct,,,,,count,N,N,,
A0029-SPC266C13A00,A0029-SPC266C13A00-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.","국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.","작년 완성차 5사의 국내 판매는 하반기 신차를 낸 르노코리아를 제외하고 일제히 줄었다. 고금리 속 경기 침체가 심화됐고, 충전 불편과 비싼 가격을 이유로 전기차 수요가 주춤한 영향이다.",국내공식통계,Y,소매·소비,완성차 판매량 증감률,"완성차, 판매량, 내수, 전기차, 캐즘",-,,,완성차,-,-,-,2024,-,Y,확정,6.4%,KOSIS_VALUE,hcx,완성차 판매량 증감률,완성차,2024,Y,hcx,증감률,6.4,-,-,N,%,증감률,감소,전년,"[검증 대상 문장] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,CHANGE_RATE_FROM_TEXT,%,%,rate,rate_change,item,2023,N,N,DECLARED_COMPANY_AGGREGATE,유한한 기업 집단이 자체 발표한 실적 합계는 KOSIS 직접값이 아님,REJECT,DECLARED_COMPANY_AGGREGATE,,N,,,,,,,,N,direct,,,,,rate,N,N,,
A0029-SPC266C13A00,A0029-SPC266C13A00-m3,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.","국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.","작년 완성차 5사의 국내 판매는 하반기 신차를 낸 르노코리아를 제외하고 일제히 줄었다. 고금리 속 경기 침체가 심화됐고, 충전 불편과 비싼 가격을 이유로 전기차 수요가 주춤한 영향이다.",국내공식통계,Y,소매·소비,완성차 판매량,"완성차, 판매량, 내수, 전기차, 캐즘",-,,,완성차,-,-,-,2024,-,Y,확정,658만4378대,KOSIS_VALUE,hcx,완성차 판매량,완성차,2024,Y,hcx,현재값,6584378,-,-,N,대,수준값,증가,전년,"[검증 대상 문장] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,대,대,count,count,item,,N,N,DECLARED_COMPANY_AGGREGATE,유한한 기업 집단이 자체 발표한 실적 합계는 KOSIS 직접값이 아님,REJECT,DECLARED_COMPANY_AGGREGATE,,N,,,,,,,,N,direct,,,,,count,N,N,,
A0029-SPC266C13A00,A0029-SPC266C13A00-m4,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.","국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.","작년 완성차 5사의 국내 판매는 하반기 신차를 낸 르노코리아를 제외하고 일제히 줄었다. 고금리 속 경기 침체가 심화됐고, 충전 불편과 비싼 가격을 이유로 전기차 수요가 주춤한 영향이다.",국내공식통계,Y,소매·소비,완성차 판매량 증감률,"완성차, 판매량, 내수, 전기차, 캐즘",-,,,완성차,-,-,-,2024,-,Y,확정,0.7%,KOSIS_VALUE,hcx,완성차 판매량 증감률,완성차,2024,Y,hcx,증감률,0.7,-,-,N,%,증감률,증가,전년,"[검증 대상 문장] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,CHANGE_RATE_FROM_TEXT,%,%,rate,rate_change,item,2023,N,N,DECLARED_COMPANY_AGGREGATE,유한한 기업 집단이 자체 발표한 실적 합계는 KOSIS 직접값이 아님,REJECT,DECLARED_COMPANY_AGGREGATE,,N,,,,,,,,N,direct,,,,,rate,N,N,,
